OBJECTID,Stop_Number,Stop_Name,Sub_Region,Municipality,Avg_Daily_Boardings__Monday_Friday,Avg_Daily_Boardings__Saturday,Avg_Daily_Boardings__Sunday_Holiday,Avg_Daily_Alightings__Monday_Friday,Avg_Daily_Alightings__Saturday,Avg_Daily_Alightings__Sunday_Holiday,Stop_Longitude,Stop_Latitude,Route_Connections,Data_Time_Period,Data_Suppression_Note,Line_Number2,x,y
11975,56406,SURREY CENTRAL STN BAY 11,South of Fraser,Surrey,0,0,0,158,0,0,-122.847763,49.189406,096; 314; 320; 321; 323; 324; 329; 335; 337; 393; 501; 509; N19,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,509,-13675352.132905224,6307061.934123294
11976,57210,WB 88 AVE AT 212 ST,South of Fraser,Langley - Township,0,0,0,0,0,0,-122.63347,49.162351,509; 562,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,509,-13651497.15742519,6302455.003060439
11977,57211,WB 88 AVE AT 210 ST,South of Fraser,Langley - Township,0,0,0,0,0,0,-122.638128,49.162531,509; 562,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,509,-13652015.717756603,6302485.614629951
11978,57212,NB WALNUT GROVE DR AT 88 AVE,South of Fraser,Langley - Township,7,0,0,0,0,0,-122.640207,49.163253,509; 562,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,509,-13652247.071694382,6302608.575246353
11979,57213,EB WALNUT GROVE DR AT 212 ST,South of Fraser,Langley - Township,0,0,0,0,0,0,-122.63616,49.166015,509; 562,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,509,-13651796.606244441,6303078.7609833805
11980,57214,NB 212 ST AT WALNUT GROVE DR,South of Fraser,Langley - Township,0,0,0,0,0,0,-122.634848,49.167322,509; 562,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,509,-13651650.555054037,6303301.201887921
11981,57218,WB 96 AVE AT 208 ST,South of Fraser,Langley - Township,10,0,0,0,0,0,-122.647349,49.177064,509; 562,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,509,-13653042.127840046,6304959.995300236
11982,57219,WB 96 AVE AT 206 ST,South of Fraser,Langley - Township,0,0,0,0,0,0,-122.65162,49.177066,509; 562,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,509,-13653517.607290389,6304960.269678807
11983,57220,WB 96 AVE AT 205 ST,South of Fraser,Langley - Township,0,0,0,0,0,0,-122.655429,49.177074,509; 562,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,509,-13653941.619464682,6304961.711570819
11984,57221,SB 204 ST AT 96 AVE,South of Fraser,Langley - Township,6,0,0,0,0,0,-122.657419,49.176558,509; 562,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,509,-13654163.15919712,6304873.798936324
11985,57222,SB 204 ST AT 93B AVE,South of Fraser,Langley - Township,0,0,0,0,0,0,-122.657288,49.172487,509; 562,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,509,-13654148.57360624,6304180.558895182
11986,57223,SB 204 ST AT 91B AVE,South of Fraser,Langley - Township,0,0,0,0,0,0,-122.657186,49.169324,509; 562,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,509,-13654137.198476339,6303642.026622971
11987,57224,SB 204 ST AT 90A AVE,South of Fraser,Langley - Township,0,0,0,0,0,0,-122.657121,49.166701,509; 562,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,509,-13654129.908084644,6303195.509134918
11988,57225,NB 204 ST AT 88 AVE,South of Fraser,Langley - Township,0,0,0,0,0,0,-122.656832,49.163419,509; 562,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,509,-13654097.805206291,6302636.763239899
11989,57226,NB 204 ST AT 90 CRES,South of Fraser,Langley - Township,0,0,0,0,0,0,-122.656917,49.166091,509; 562,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,509,-13654107.208332049,6303091.732945311
11990,57227,NB 204 ST AT 91A AVE,South of Fraser,Langley - Township,0,0,0,0,0,0,-122.657014,49.169174,509; 562,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,509,-13654118.08802416,6303616.625043772
11991,57228,NB 204 ST AT 93A AVE,South of Fraser,Langley - Township,0,0,0,0,0,0,-122.657134,49.172786,509; 562,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,509,-13654131.384938406,6304231.548867551
11992,57229,NB 204 ST AT 96 AVE,South of Fraser,Langley - Township,0,0,0,6,0,0,-122.657258,49.176582,509; 562,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,509,-13654145.245756466,6304877.975935195
