OBJECTID,Stop_Number,Stop_Name,Sub_Region,Municipality,Avg_Daily_Boardings__Monday_Friday,Avg_Daily_Boardings__Saturday,Avg_Daily_Boardings__Sunday_Holiday,Avg_Daily_Alightings__Monday_Friday,Avg_Daily_Alightings__Saturday,Avg_Daily_Alightings__Sunday_Holiday,Stop_Longitude,Stop_Latitude,Route_Connections,Data_Time_Period,Data_Suppression_Note,Line_Number2,x,y
2530,50640,DUNBAR LOOP,Vancouver/UBC,Vancouver,47,0,0,111,0,0,-123.18575,49.234593,002; 007; 032; 041; 049; N22,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,049,-13712976.68428983,6314761.948797282
2531,50737,SB DUNBAR ST AT W 41 AVE,Vancouver/UBC,Vancouver,266,192,141,203,191,142,-123.185469,49.234424,007; 032; 041; 049,Fall 2018,,049,-13712945.400859697,6314733.136946597
2532,50856,SB GRANVILLE ST AT W 49 AVE,Vancouver/UBC,Vancouver,0,0,0,12,0,16,-123.139991,49.226415,010; 049; 480; N10,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,049,-13707882.821746487,6313367.9344123015
2533,51163,EB CENTRAL BLVD AT WILLINGDON AVE,Burnaby/New Westminster,Burnaby,13,0,12,270,162,76,-123.006974,49.227271,019; 049; 116; 130,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,049,-13693075.471366981,6313513.833156391
2534,51479,SB WESBROOK MALL AT AGRONOMY RD,Vancouver/UBC,Vancouver,627,410,280,37,19,20,-123.243631,49.263836,025; 033; 041; 043; 049; 070; 480,Fall 2018,,049,-13719419.963271812,6319749.018751162
2535,51480,SB WESBROOK MALL AT THUNDERBIRD BLVD,Vancouver/UBC,Vancouver,176,252,158,69,62,37,-123.240994,49.260754,025; 033; 041; 043; 049; 070; 480,Fall 2018,,049,-13719126.463453736,6319223.175874983
2536,51483,SB WESBROOK MALL AT HAMPTON PL,Vancouver/UBC,Vancouver,46,56,34,62,54,36,-123.237949,49.257295,025; 033; 041; 049; 070,Fall 2018,,049,-13718787.475417651,6318633.256942105
2537,51600,NB WESBROOK MALL AT 2900 BLOCK,Vancouver/UBC,Vancouver,116,65,47,58,78,51,-123.238774,49.258778,025; 033; 041; 049; 070,Fall 2018,,049,-13718879.264446909,6318886.246436185
2538,51629,WB E 49 AVE AT BOUNDARY RD,Vancouver/UBC,Vancouver,92,43,40,82,80,58,-123.024529,49.222065,026; 049,Fall 2018,,049,-13695029.686184093,6312626.469004044
2539,51630,WB E 49 AVE AT ARLINGTON ST,Vancouver/UBC,Vancouver,156,87,65,131,122,97,-123.028307,49.223442,049,Fall 2018,,049,-13695450.230498282,6312861.1124725845
2540,51647,EB E 49 AVE AT TYNE ST,Vancouver/UBC,Vancouver,125,104,91,191,109,90,-123.031687,49.224553,049; 430,Fall 2018,,049,-13695826.441208888,6313050.514288329
2541,51648,EB E 49 AVE AT ARLINGTON ST,Vancouver/UBC,Vancouver,110,95,82,165,78,64,-123.027926,49.223027,026; 049,Fall 2018,,049,-13695407.809193144,6312790.368398883
2542,51882,WB W 16 AVE AT WESBROOK MALL,Vancouver/UBC,Vancouver,138,156,104,113,115,96,-123.238457,49.255191,043; 049; 480,Fall 2018,,049,-13718844.022269784,6318274.356882839
2543,51883,WB W 16 AVE AT SW MARINE DR,Vancouver/UBC,Vancouver,19,34,34,8,21,15,-123.244574,49.253093,049,Fall 2018,,049,-13719524.9510159,6317916.560950799
2544,51887,EB SW MARINE DR AT KULLAHUN DR,Vancouver/UBC,Vancouver,17,28,23,75,31,24,-123.204972,49.236996,041; 049,Fall 2018,,049,-13715116.514573244,6315171.762730296
2545,51888,EB W 41 AVE AT CROWN ST--,Vancouver/UBC,Vancouver,81,67,39,118,50,38,-123.194154,49.234685,041; 049,Fall 2018,,049,-13713912.230639055,6314777.769848563
2546,51889,EB W 41 AVE AT WALLACE ST,Vancouver/UBC,Vancouver,12,14,0,24,13,8,-123.190529,49.234701,041; 049,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,049,-13713508.7034395,6314780.4857638255
2547,51890,EB W 41 AVE AT HIGHBURY ST,Vancouver/UBC,Vancouver,0,0,0,16,9,5,-123.187956,49.234704,041; 049,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,049,-13713222.255928623,6314780.873204772
2548,51893,WB W 41 AVE AT DUNBAR ST,Vancouver/UBC,Vancouver,209,213,162,185,183,140,-123.185966,49.234831,041; 043; 049; 480,Fall 2018,,049,-13713000.690475337,6314802.525561549
2549,51894,WB W 41 AVE AT OLYMPIC ST,Vancouver/UBC,Vancouver,37,25,19,10,10,8,-123.190048,49.234831,041; 049,Fall 2018,,049,-13713455.16496434,6314802.542906028
2550,51895,WB W 41 AVE AT HOLLAND ST,Vancouver/UBC,Vancouver,84,62,46,37,24,19,-123.19284,49.234836,041; 049,Fall 2018,,049,-13713765.9621902,6314803.448626855
2551,51897,WB SW MARINE DR AT CAMOSUN ST,Vancouver/UBC,Vancouver,90,45,39,46,31,28,-123.197663,49.235286,041; 049,Fall 2018,,049,-13714302.808921853,6314880.175274747
2552,51898,WB SW MARINE DR AT KULLAHUN DR,Vancouver/UBC,Vancouver,55,20,12,15,22,16,-123.205607,49.237441,041; 049,Fall 2018,,049,-13715187.104194213,6315247.612279719
2553,51900,EB W 16 AVE AT SW MARINE DR,Vancouver/UBC,Vancouver,0,6,9,17,43,29,-123.244214,49.252833,049,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,049,-13719484.900712928,6317872.172429918
2554,51944,SB DUNBAR ST AT W 43 AVE,Vancouver/UBC,Vancouver,11,0,0,6,0,0,-123.18547,49.232611,049,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,049,-13712945.507739933,6314424.100715365
2555,51945,SB DUNBAR ST AT SW MARINE DR,Vancouver/UBC,Vancouver,46,55,38,46,22,15,-123.185505,49.231131,049,Fall 2018,,049,-13712949.462984407,6314171.889092946
2556,51946,EB SW MARINE DR AT BLENHEIM ST,Vancouver/UBC,Vancouver,38,27,18,23,11,13,-123.179685,49.23008,049,Fall 2018,,049,-13712301.583971344,6313992.671770241
2557,51947,EB SW MARINE DR AT BALACLAVA ST,Vancouver/UBC,Vancouver,47,54,36,25,16,12,-123.175122,49.228712,049,Fall 2018,,049,-13711793.529239811,6313759.507449808
2558,51950,EB W 49 AVE AT MCCLEERY ST,Vancouver/UBC,Vancouver,35,29,29,16,12,6,-123.168448,49.227269,049,Fall 2018,,049,-13711050.683307374,6313513.5724535445
2559,51951,EB W 49 AVE AT MARINE CRES,Vancouver/UBC,Vancouver,47,27,19,16,10,6,-123.164688,49.227223,049,Fall 2018,,049,-13710632.017954616,6313505.62361371
2560,51952,EB W 49 AVE AT BALSAM ST,Vancouver/UBC,Vancouver,44,30,24,30,12,12,-123.160812,49.227171,049,Fall 2018,,049,-13710200.64932879,6313496.822344667
2561,51953,EB W 49 AVE AT YEW ST,Vancouver/UBC,Vancouver,36,27,17,21,14,9,-123.158463,49.227138,049,Fall 2018,,049,-13709939.094389156,6313491.1582736885
2562,51954,EB W 49 AVE AT ARBUTUS ST,Vancouver/UBC,Vancouver,243,193,132,119,73,63,-123.15547,49.227103,049,Fall 2018,,049,-13709605.94903447,6313485.135587684
2563,51955,EB W 49 AVE AT EAST BOULEVARD,Vancouver/UBC,Vancouver,99,53,44,28,17,15,-123.153974,49.227085,049,Fall 2018,,049,-13709439.342810888,6313482.079492833
2564,51957,EB W 49 AVE AT ANGUS DR,Vancouver/UBC,Vancouver,67,54,51,41,21,11,-123.147554,49.22701,049,Fall 2018,,049,-13708724.680961102,6313469.381440657
2565,51958,EB W 49 AVE AT MARGUERITE ST,Vancouver/UBC,Vancouver,48,38,29,29,11,11,-123.144546,49.226972,049,Fall 2018,,049,-13708389.837937487,6313462.941255014
2566,51959,EB W 49 AVE AT CHURCHILL ST,Vancouver/UBC,Vancouver,23,13,13,56,30,23,-123.141217,49.22692,049,Fall 2018,,049,-13708019.267672105,6313453.961862131
2567,51960,EB W 49 AVE AT GRANVILLE ST,Vancouver/UBC,Vancouver,371,247,224,73,65,50,-123.139329,49.226886,049,Fall 2018,,049,-13707809.103696128,6313448.256249444
2568,51961,EB W 49 AVE AT HUDSON ST,Vancouver/UBC,Vancouver,58,44,37,26,13,8,-123.134675,49.226708,049,Fall 2018,,049,-13707291.054699587,6313417.792025189
2569,51962,EB W 49 AVE AT MONTGOMERY ST,Vancouver/UBC,Vancouver,45,40,26,33,14,13,-123.131458,49.226598,049,Fall 2018,,049,-13706932.913036872,6313399.125706616
2570,51963,EB W 49 AVE AT OAK ST,Vancouver/UBC,Vancouver,460,263,235,159,88,72,-123.12776,49.22645,049,Fall 2018,,049,-13706521.259495106,6313373.80687219
2571,51965,EB W 49 AVE AT HEATHER ST,Vancouver/UBC,Vancouver,148,32,27,74,22,14,-123.123158,49.226275,049,Fall 2018,,049,-13706009.014019158,6313344.146375802
2572,51966,EB W 49 AVE AT TISDALL ST,Vancouver/UBC,Vancouver,82,60,44,40,18,15,-123.120295,49.226174,049,Fall 2018,,049,-13705690.23252623,6313326.827157606
2573,51967,LANGARA-49TH STN BAY 3,Vancouver/UBC,Vancouver,3112,2213,1833,1472,1116,803,-123.11584,49.226003,049,Fall 2018,,049,-13705194.34969029,6313297.730404276
2574,51968,EB W 49 AVE AT ALBERTA ST,Vancouver/UBC,Vancouver,775,158,107,176,52,49,-123.112498,49.225896,049,Fall 2018,,049,-13704822.279704386,6313279.544635012
2575,51969,EB W 49 AVE AT MANITOBA ST,Vancouver/UBC,Vancouver,1128,251,108,553,103,59,-123.107863,49.22573,049,Fall 2018,,049,-13704306.329604063,6313251.202882405
2576,51970,EB E 49 AVE AT QUEBEC ST,Vancouver/UBC,Vancouver,59,45,39,121,69,59,-123.103335,49.225636,049,Fall 2018,,049,-13703802.283704197,6313235.212746066
2577,51971,EB E 49 AVE AT MAIN ST,Vancouver/UBC,Vancouver,649,517,428,430,260,238,-123.101045,49.225593,049,Fall 2018,,049,-13703547.407819588,6313227.778241786
2578,51972,EB E 49 AVE AT PRINCE EDWARD ST,Vancouver/UBC,Vancouver,128,99,83,210,112,109,-123.097041,49.225514,049,Fall 2018,,049,-13703101.691240303,6313214.315708975
2579,51973,EB E 49 AVE AT SAINT GEORGE ST,Vancouver/UBC,Vancouver,23,17,45,65,43,54,-123.093656,49.225455,049,Fall 2018,,049,-13702724.85874369,6313204.260064816
2580,51974,EB E 49 AVE AT FREDERICK ST,Vancouver/UBC,Vancouver,440,407,327,1168,779,610,-123.091529,49.225419,049,Fall 2018,,049,-13702488.046921065,6313198.226053492
2581,51975,EB E 49 AVE AT FRASER ST,Vancouver/UBC,Vancouver,834,665,503,407,269,234,-123.090264,49.225406,049,Fall 2018,,049,-13702347.257181231,6313195.976224732
2582,51976,EB E 49 AVE AT PRINCE ALBERT ST,Vancouver/UBC,Vancouver,67,51,49,92,57,57,-123.08761,49.225373,049,Fall 2018,,049,-13702051.831105782,6313190.235976484
2583,51977,EB E 49 AVE AT WINDSOR ST,Vancouver/UBC,Vancouver,105,76,61,200,132,111,-123.084766,49.225337,049,Fall 2018,,049,-13701735.157039953,6313184.259323457
2584,51978,EB E 49 AVE AT SHERBROOKE ST,Vancouver/UBC,Vancouver,110,90,76,270,184,158,-123.080946,49.225278,049,Fall 2018,,049,-13701309.96806606,6313174.134633635
2585,51979,EB E 49 AVE AT KNIGHT ST,Vancouver/UBC,Vancouver,366,305,256,569,389,291,-123.076725,49.225208,049; 430,Fall 2018,,049,-13700840.080632051,6313162.258507229
2586,51980,EB E 49 AVE AT DUMFRIES ST,Vancouver/UBC,Vancouver,73,52,46,156,115,83,-123.074083,49.225193,049,Fall 2018,,049,-13700545.963890001,6313159.590280135
2587,51981,EB E 49 AVE AT ARGYLE ST,Vancouver/UBC,Vancouver,110,70,67,203,111,86,-123.071276,49.225164,049,Fall 2018,,049,-13700233.46070768,6313154.667601135
2588,51982,EB E 49 AVE AT COMMERCIAL ST,Vancouver/UBC,Vancouver,78,45,40,133,75,74,-123.068504,49.22514,049,Fall 2018,,049,-13699924.916866604,6313150.592922037
2589,51983,EB E 49 AVE AT VICTORIA DR,Vancouver/UBC,Vancouver,595,502,402,844,608,470,-123.065263,49.225106,049; 430,Fall 2018,,049,-13699564.107937574,6313144.818187884
2590,51984,EB E 49 AVE AT GLADSTONE ST,Vancouver/UBC,Vancouver,44,37,26,77,50,44,-123.061875,49.225035,049,Fall 2018,,049,-13699186.966130191,6313132.65232492
2591,51985,EB E 49 AVE AT NANAIMO ST,Vancouver/UBC,Vancouver,116,104,86,160,105,98,-123.058733,49.224949,049,Fall 2018,,049,-13698837.173183149,6313118.108559413
2592,51987,EB E 49 AVE AT ELLIOTT ST,Vancouver/UBC,Vancouver,262,219,210,493,342,319,-123.054297,49.224744,049; 430,Fall 2018,,049,-13698343.438068826,6313083.174076967
2593,51988,EB E 49 AVE AT VIVIAN ST,Vancouver/UBC,Vancouver,104,86,60,166,106,81,-123.049761,49.22471,049,Fall 2018,,049,-13697838.409616465,6313077.248444605
2594,51989,EB E 49 AVE AT KILLARNEY ST,Vancouver/UBC,Vancouver,194,95,81,350,152,112,-123.045214,49.224673,049,Fall 2018,,049,-13697332.232042156,6313071.076949483
2595,51992,EB E 49 AVE AT FRONTENAC ST,Vancouver/UBC,Vancouver,101,68,56,77,32,21,-123.025794,49.222096,049,Fall 2018,,049,-13695170.416583013,6312631.789627225
2596,51993,EB IMPERIAL ST AT BOUNDARY RD,Burnaby/New Westminster,Burnaby,85,75,54,53,32,27,-123.022768,49.221875,049,Fall 2018,,049,-13694833.583765304,6312594.024588522
2597,51994,EB IMPERIAL ST AT MANDY AVE,Burnaby/New Westminster,Burnaby,27,25,22,18,16,11,-123.017609,49.221886,049,Fall 2018,,049,-13694259.346999755,6312595.949137823
2598,51998,NB WILLINGDON AVE AT MAYWOOD ST,Burnaby/New Westminster,Burnaby,81,50,45,103,69,66,-123.010415,49.224864,049; 116,Fall 2018,,049,-13693458.487868812,6313103.495637767
2599,52003,WB IMPERIAL ST AT MCKAY AVE,Burnaby/New Westminster,Burnaby,97,58,49,118,86,79,-123.00948,49.222002,049; 116; 146,Fall 2018,,049,-13693354.379602913,6312615.82043991
2600,52004,WB IMPERIAL ST AT PATTERSON AVE,Burnaby/New Westminster,Burnaby,66,35,36,30,18,20,-123.013345,49.222012,049,Fall 2018,,049,-13693784.684372187,6312617.5092011755
2601,52005,WB IMPERIAL ST AT MANDY AVE,Burnaby/New Westminster,Burnaby,18,20,13,37,28,26,-123.018511,49.22201,049,Fall 2018,,049,-13694359.679822354,6312617.128605012
2602,52011,WB E 49 AVE AT KERR ST,Vancouver/UBC,Vancouver,394,261,227,232,188,151,-123.041573,49.224818,049; 430,Fall 2018,,049,-13696926.937356316,6313095.708566068
2603,52012,WB E 49 AVE AT KILLARNEY ST,Vancouver/UBC,Vancouver,353,138,120,214,107,86,-123.045365,49.224808,049,Fall 2018,,049,-13697349.10737258,6313094.042397759
2604,52014,WB E 49 AVE AT WALES ST,Vancouver/UBC,Vancouver,98,69,58,119,102,79,-123.052888,49.224874,049,Fall 2018,,049,-13698186.577267142,6313105.276807331
2605,52015,WB E 49 AVE AT ELLIOTT ST,Vancouver/UBC,Vancouver,392,297,258,177,132,164,-123.05517,49.224889,049; 430,Fall 2018,,049,-13698440.592649737,6313107.853151671
2606,52016,WB E 49 AVE AT NANAIMO ST,Vancouver/UBC,Vancouver,177,126,113,133,125,116,-123.05961,49.225118,049,Fall 2018,,049,-13698934.83584138,6313146.909131632
2607,52017,WB E 49 AVE AT GLADSTONE ST,Vancouver/UBC,Vancouver,51,31,27,32,26,23,-123.06295,49.225187,049,Fall 2018,,049,-13699306.615799963,6313158.574108037
2608,52018,WB E 49 AVE AT VICTORIA DR,Vancouver/UBC,Vancouver,682,529,415,592,523,436,-123.065364,49.225238,049; 430,Fall 2018,,049,-13699575.375164527,6313167.379434628
2609,52019,WB E 49 AVE AT BEATRICE ST,Vancouver/UBC,Vancouver,89,80,64,55,36,32,-123.067538,49.225263,049,Fall 2018,,049,-13699817.385088865,6313171.5681995945
2610,52020,WB E 49 AVE AT BRUCE ST,Vancouver/UBC,Vancouver,222,131,111,104,74,69,-123.070409,49.225286,049,Fall 2018,,049,-13700136.960248662,6313175.50775611
2611,52021,WB E 49 AVE AT FLEMING ST,Vancouver/UBC,Vancouver,189,138,104,110,92,79,-123.073579,49.225316,049,Fall 2018,,049,-13700489.861344602,6313180.520455286
2612,52022,WB E 49 AVE AT KNIGHT ST,Vancouver/UBC,Vancouver,553,397,314,311,252,229,-123.077939,49.225388,049,Fall 2018,,049,-13700975.258596828,6313192.887767131
2613,52023,WB E 49 AVE AT INVERNESS ST,Vancouver/UBC,Vancouver,196,138,121,95,79,68,-123.080565,49.225407,049,Fall 2018,,049,-13701267.496750847,6313196.136348571
2614,52024,WB E 49 AVE AT ELGIN ST,Vancouver/UBC,Vancouver,125,108,91,81,67,59,-123.083275,49.225453,049,Fall 2018,,049,-13701569.232948313,6313204.023859864
2615,52025,WB E 49 AVE AT SAINT CATHERINES ST,Vancouver/UBC,Vancouver,158,122,97,87,81,68,-123.087115,49.225497,049,Fall 2018,,049,-13701996.726176558,6313211.451122836
2616,52026,WB E 49 AVE AT CHESTER ST,Vancouver/UBC,Vancouver,337,265,187,588,521,408,-123.089891,49.225522,049,Fall 2018,,049,-13702305.65412125,6313215.671580583
2617,52027,WB E 49 AVE AT FRASER ST,Vancouver/UBC,Vancouver,947,778,658,564,480,414,-123.091289,49.225535,049,Fall 2018,,049,-13702461.356815089,6313217.965407783
2618,52028,WB E 49 AVE AT SAINT GEORGE ST,Vancouver/UBC,Vancouver,52,44,61,38,34,91,-123.094471,49.225593,049,Fall 2018,,049,-13702815.529992362,6313227.840510744
2619,52029,WB E 49 AVE AT PRINCE EDWARD ST,Vancouver/UBC,Vancouver,159,129,102,108,97,79,-123.098055,49.22566,049,Fall 2018,,049,-13703214.480518347,6313239.2356664715
2620,52030,WB E 49 AVE AT MAIN ST,Vancouver/UBC,Vancouver,469,375,303,615,561,433,-123.102131,49.225733,049,Fall 2018,,049,-13703668.261975177,6313251.632581296
2621,52032,WB W 49 AVE AT MANITOBA ST,Vancouver/UBC,Vancouver,698,135,77,1996,305,136,-123.109025,49.225913,049,Fall 2018,,049,-13704435.69583457,6313282.401452425
2622,52033,WB W 49 AVE AT ALBERTA ST,Vancouver/UBC,Vancouver,150,54,36,138,131,87,-123.113387,49.226074,049,Fall 2018,,049,-13704921.26947772,6313309.8243107125
2623,52035,WB W 49 AVE AT TISDALL ST,Vancouver/UBC,Vancouver,94,35,28,183,89,70,-123.121438,49.226382,049,Fall 2018,,049,-13705817.538607158,6313362.244484697
2624,52036,WB W 49 AVE AT LAUREL ST,Vancouver/UBC,Vancouver,33,12,9,64,42,45,-123.125587,49.226538,049,Fall 2018,,049,-13706279.38697021,6313388.897391475
2625,52037,WB W 49 AVE AT OAK ST,Vancouver/UBC,Vancouver,188,89,80,386,274,215,-123.128988,49.226658,049,Fall 2018,,049,-13706657.965074688,6313409.335261941
2626,52038,WB W 49 AVE AT MONTGOMERY ST,Vancouver/UBC,Vancouver,32,13,11,43,33,27,-123.13243,49.226761,049,Fall 2018,,049,-13707041.074716993,6313426.885487903
2627,52039,WB W 49 AVE AT HUDSON ST,Vancouver/UBC,Vancouver,34,13,8,78,78,47,-123.135533,49.22688,049,Fall 2018,,049,-13707386.578159608,6313447.186075762
2628,52041,WB W 49 AVE AT GRANVILLE ST,Vancouver/UBC,Vancouver,120,96,88,310,218,195,-123.140335,49.227032,049,Fall 2018,,049,-13707921.116488194,6313473.167254007
2629,52042,WB W 49 AVE AT ADERA ST,Vancouver/UBC,Vancouver,37,15,8,49,40,32,-123.144091,49.227081,049,Fall 2018,,049,-13708339.191077413,6313481.416400983
2630,52043,WB W 49 AVE AT WILTSHIRE ST,Vancouver/UBC,Vancouver,39,18,11,69,58,46,-123.147056,49.227122,049,Fall 2018,,049,-13708669.25182742,6313488.3816043185
2631,52045,WB W 49 AVE AT WEST BOULEVARD,Vancouver/UBC,Vancouver,142,91,75,293,209,152,-123.155682,49.227224,049,Fall 2018,,049,-13709629.578888435,6313505.762518476
2632,52046,WB W 49 AVE AT VINE ST,Vancouver/UBC,Vancouver,56,26,16,58,46,37,-123.160541,49.22729,049,Fall 2018,,049,-13710170.414896263,6313517.031451544
2633,52047,WB W 49 AVE AT LARCH ST,Vancouver/UBC,Vancouver,18,10,6,43,22,18,-123.163563,49.227329,049,Fall 2018,,049,-13710506.86118446,6313523.6900724815
2634,52048,WB W 49 AVE AT MACDONALD ST,Vancouver/UBC,Vancouver,15,7,7,37,30,29,-123.167912,49.227377,049,Fall 2018,,049,-13710990.965767253,6313531.82942422
2635,52050,WB SW MARINE DR AT CARNARVON ST,Vancouver/UBC,Vancouver,26,19,20,43,51,40,-123.17401,49.228416,049,Fall 2018,,049,-13711669.808755659,6313709.061102581
2636,52051,WB SW MARINE DR AT BLENHEIM  ST,Vancouver/UBC,Vancouver,24,10,10,46,35,26,-123.179318,49.230206,049,Fall 2018,,049,-13712260.716844281,6314014.121697928
2637,52053,NB DUNBAR ST AT SW MARINE DR,Vancouver/UBC,Vancouver,73,30,22,48,42,29,-123.185323,49.231041,049,Fall 2018,,049,-13712929.1472058,6314156.488139528
2638,52054,NB DUNBAR ST AT W 43 AVE,Vancouver/UBC,Vancouver,9,0,5,12,7,10,-123.18528,49.233182,049,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,049,-13712924.410061568,6314521.4203485185
2639,52500,EB CENTRAL BLVD AT 4500 BLOCK,Burnaby/New Westminster,Burnaby,339,170,174,42,31,29,-123.000304,49.224203,049; 110; 116; 144,Fall 2018,,049,-13692332.937577354,6312990.854097323
2640,52693,WB IMPERIAL ST AT WAVERLEY AVE,Burnaby/New Westminster,Burnaby,96,66,44,77,53,48,-122.998195,49.222,049; 116,Fall 2018,,049,-13692098.112471394,6312615.439942343
2641,52694,WB IMPERIAL ST AT FREDERICK AVE,Burnaby/New Westminster,Burnaby,27,21,17,23,18,17,-123.001621,49.222,049; 116,Fall 2018,,049,-13692479.528731138,6312615.455672418
2642,52695,WB IMPERIAL ST AT DOW AVE,Burnaby/New Westminster,Burnaby,48,32,28,26,16,17,-123.003694,49.222001,049; 116,Fall 2018,,049,-13692710.32399283,6312615.590085137
2643,58281,WB E 49 AVE AT FRONTENAC ST,Vancouver/UBC,Vancouver,78,29,23,91,68,65,-123.026533,49.222475,026; 049,Fall 2018,,049,-13695252.709491635,6312696.302642485
2644,58606,NB WESBROOK MALL AT 2100 BLOCK,Vancouver/UBC,Vancouver,28,13,8,644,351,272,-123.243949,49.264762,025; 033; 041; 043; 049; 070; 480,Fall 2018,,049,-13719455.41008501,6319906.938054579
2645,59102,WB W 49 AVE AT MAPLE ST,Vancouver/UBC,Vancouver,72,22,16,251,106,80,-123.152702,49.227195,049,Fall 2018,,049,-13709297.819811022,6313500.903396452
2646,59103,EB W 49 AVE AT MAPLE ST,Vancouver/UBC,Vancouver,223,50,34,49,14,10,-123.151905,49.227063,049,Fall 2018,,049,-13709209.059120532,6313478.383443443
2647,59317,EB E 49 AVE AT KERR ST,Vancouver/UBC,Vancouver,251,185,151,393,238,193,-123.040479,49.224659,049; 430,Fall 2018,,049,-13696805.157939216,6313068.613488894
2648,59318,WB E 49 AVE AT TYNE ST,Vancouver/UBC,Vancouver,211,121,100,144,122,111,-123.032636,49.224736,049; 430,Fall 2018,,049,-13695932.152409768,6313081.784010545
2649,59434,WB E 49 AVE AT VIVIAN ST,Vancouver/UBC,Vancouver,158,104,76,118,97,77,-123.050858,49.224856,049,Fall 2018,,049,-13697960.551827408,6313102.172583699
2650,59489,EB SW MARINE DR AT WESBROOK MALL,Vancouver/UBC,Vancouver,25,10,6,6,0,0,-123.233387,49.244611,041; 049,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,049,-13718279.576160297,6316470.114567345
2651,59490,WB SW MARINE DR AT WESBROOK MALL,Vancouver/UBC,Vancouver,7,0,0,30,16,9,-123.234118,49.245373,049,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,049,-13718361.020145105,6316600.03501606
2652,59607,NB WILLINGDON EXTENSION AT IMPERIAL S,Burnaby/New Westminster,Burnaby,57,39,28,81,58,36,-123.012456,49.222365,049; 116,Fall 2018,,049,-13693685.676484494,6312677.5922952015
2653,59715,NB WESBROOK MALL AT THUNDERBIRD BLVD,Vancouver/UBC,Vancouver,109,49,39,534,387,280,-123.241873,49.262267,025; 033; 041; 043; 049; 070; 480,Fall 2018,,049,-13719224.224698514,6319481.2374120755
2654,60020,EB E 49 AVE AT DOMAN ST,Vancouver/UBC,Vancouver,115,92,74,143,88,76,-123.036296,49.224634,049,Fall 2018,,049,-13696339.563353652,6313064.401640435
2655,60022,WB E 49 AVE AT DOMAN ST,Vancouver/UBC,Vancouver,150,96,80,135,116,105,-123.036952,49.224782,049,Fall 2018,,049,-13696412.590907991,6313089.587935467
2656,60156,UBC EXCHANGE UNLOADING ONLY,Vancouver/UBC,Vancouver,0,0,0,1820,813,595,-123.247294,49.267643,025; 033; 041; 043; 049; 099; 480,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,049,-13719827.700731648,6320398.387565363
2657,60195,METROTOWN STN BAY 10,Burnaby/New Westminster,Burnaby,0,0,0,4125,3127,2309,-123.004928,49.22639,049; 116; 119; 130; 430,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,049,-13692847.720878176,6313363.662304542
2658,60211,METROTOWN STN BAY 11,Burnaby/New Westminster,Burnaby,4619,3282,2600,0,0,0,-123.004152,49.226034,049,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,049,-13692761.33209475,6313303.018168789
2659,61042,EB W 16 AVE AT WESBROOK MALL,Vancouver/UBC,Vancouver,130,110,93,150,217,153,-123.237649,49.255122,043; 049; 480,Fall 2018,,049,-13718754.107315747,6318262.559102269
2660,61218,LANGARA-49TH STN BAY 2,Vancouver/UBC,Vancouver,1807,1206,902,2765,2392,1944,-123.116035,49.226178,049,Fall 2018,,049,-13705216.019713711,6313327.479540541
2661,61979,UBC EXCHANGE BAY 5,Vancouver/UBC,Vancouver,1911,958,687,0,0,0,-123.246536,49.267312,049,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,049,-13719743.378947733,6320341.953258027
