OBJECTID,Stop_Number,Stop_Name,Sub_Region,Municipality,Avg_Daily_Boardings__Monday_Friday,Avg_Daily_Boardings__Saturday,Avg_Daily_Boardings__Sunday_Holiday,Avg_Daily_Alightings__Monday_Friday,Avg_Daily_Alightings__Saturday,Avg_Daily_Alightings__Sunday_Holiday,Stop_Longitude,Stop_Latitude,Route_Connections,Data_Time_Period,Data_Suppression_Note,Line_Number2,x,y
13959,52109,EB MILLER RD AT 5000 BLOCK,Richmond,Richmond,0,0,0,0,0,0,-123.168724,49.192125,N10,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,N10,-13711081.29948552,6307525.069646562
13960,52110,EB MILLER RD AT 5500 BLOCK,Richmond,Richmond,0,0,0,0,0,0,-123.163902,49.192115,N10,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,N10,-13710544.603839738,6307523.281291752
13961,52111,EB MILLER RD AT JERICHO RD,Richmond,Richmond,0,0,0,0,0,0,-123.159488,49.192059,N10,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,N10,-13710053.166819861,6307513.847523525
13962,52112,EB MILLER RD AT AURORA CONNECTOR,Richmond,Richmond,0,0,0,0,0,0,-123.156137,49.192036,N10,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,N10,-13709680.225876106,6307509.9157070685
13963,52113,EB MILLER RD AT AYLMER RD,Richmond,Richmond,0,0,0,0,0,0,-123.153009,49.192064,N10,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,N10,-13709331.934465539,6307514.620494261
13964,52114,EB MILLER RD AT TEMPLETON ST,Richmond,Richmond,0,0,0,0,0,0,-123.148208,49.192044,N10,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,N10,-13708797.557493083,6307511.191276399
13965,52115,EB MILLER RD AT 7000 BLOCK,Richmond,Richmond,0,0,0,0,0,0,-123.145729,49.192028,N10,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,N10,-13708521.597699951,6307508.593700888
13966,52226,WB MILLER RD AT TEMPLETON ST,Richmond,Richmond,0,0,0,0,0,0,-123.149384,49.192217,N10,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,N10,-13708928.392272182,6307540.698572714
13967,52228,WB NORTH SERVICE RD AT AIR CANADA OPE,Richmond,Richmond,0,0,0,0,0,0,-123.160097,49.193291,N10,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,N10,-13710120.968684265,6307723.691715658
13968,52229,SB AVIATION AVE AT NORTH SERVICE RD,Richmond,Richmond,0,0,0,0,0,0,-123.166984,49.193297,N10,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,N10,-13710887.61575983,6307724.620021136
13975,56450,SB NO. 3 RD AT WESTMINSTER HWY,Richmond,Richmond,0,0,0,0,8,0,-123.136668,49.169801,403; 405; 410; N10,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,N10,-13707512.879136352,6303723.315291814
