,stop_id,name,region,manicipality,avg_daily_boarding_mf,avg_daily_boarding_sat,avg_daily_boarding_sun,longitude,latitude
11023,53358.0,WB DEWDNEY TRUNK RD AT IRVINE ST,Northeast Sector,Coquitlam,42,30,15,-122.795197,49.268122999999996
11024,53358.0,WB DEWDNEY TRUNK RD AT IRVINE ST,Northeast Sector,Coquitlam,42,30,15,-122.795197,49.268122999999996
11025,53440.0,PORT COQUITLAM STN BAY 2,Northeast Sector,Port Coquitlam,103,0,0,-122.773908,49.261178
11026,53440.0,PORT COQUITLAM STN BAY 2,Northeast Sector,Port Coquitlam,103,0,0,-122.773908,49.261178
11027,53441.0,WB WILSON AVE AT MARY HILL RD,Northeast Sector,Port Coquitlam,24,0,0,-122.779124,49.260938
11028,53441.0,WB WILSON AVE AT MARY HILL RD,Northeast Sector,Port Coquitlam,24,0,0,-122.779124,49.260938
11029,53442.0,EB MCALLISTER AVE AT SHAUGHNESSY ST,Northeast Sector,Port Coquitlam,5,0,0,-122.780767,49.262593
11030,53442.0,EB MCALLISTER AVE AT SHAUGHNESSY ST,Northeast Sector,Port Coquitlam,5,0,0,-122.780767,49.262593
11031,53445.0,WB KINGSWAY AVE AT JANE ST,Northeast Sector,Port Coquitlam,58,42,20,-122.78786200000002,49.265581
11032,53445.0,WB KINGSWAY AVE AT JANE ST,Northeast Sector,Port Coquitlam,58,42,20,-122.78786200000002,49.265581
11033,53496.0,WB MCALLISTER AVE AT SHAUGHNESSY ST,Northeast Sector,Port Coquitlam,44,26,11,-122.78066100000001,49.262733000000004
11034,53496.0,WB MCALLISTER AVE AT SHAUGHNESSY ST,Northeast Sector,Port Coquitlam,44,26,11,-122.78066100000001,49.262733000000004
11035,53777.0,PORT COQUITLAM STN BAY 1,Northeast Sector,Port Coquitlam,39,26,6,-122.774051,49.261338
11036,53777.0,PORT COQUITLAM STN BAY 1,Northeast Sector,Port Coquitlam,39,26,6,-122.774051,49.261338
11037,53787.0,NB OXFORD ST AT WESTMINSTER AVE,Northeast Sector,Port Coquitlam,11,8,0,-122.767068,49.265367
11038,53788.0,NB OXFORD ST AT COQUITLAM AVE,Northeast Sector,Port Coquitlam,0,0,0,-122.767072,49.267033000000005
11039,53789.0,EB COQUITLAM AVE AT YORK ST,Northeast Sector,Port Coquitlam,0,0,0,-122.76376699999999,49.267331
11040,53790.0,EB COQUITLAM AVE AT WELLINGTON ST,Northeast Sector,Port Coquitlam,0,0,0,-122.761245,49.267361
11041,53801.0,NB OXFORD ST AT MASON AVE,Northeast Sector,Coquitlam,0,0,0,-122.763056,49.289635
11042,53802.0,NB OXFORD ST AT FORESTGATE PL,Northeast Sector,Coquitlam,0,0,0,-122.763043,49.291379
11043,53803.0,WB DAVID AVE AT OXFORD ST,Northeast Sector,Coquitlam,13,0,0,-122.763574,49.293152
11044,53804.0,NB COAST MERIDIAN RD AT GREENMOUNT AV,Northeast Sector,Port Coquitlam,0,0,0,-122.755908,49.285334999999996
11045,53805.0,EB VICTORIA DR AT TORONTO ST,Northeast Sector,Port Coquitlam,0,0,0,-122.752628,49.285675
11046,53806.0,EB VICTORIA DR AT APEL DR,Northeast Sector,Port Coquitlam,5,0,0,-122.74959299999999,49.285676
11047,53807.0,EB VICTORIA DR AT BURKE MOUNTAIN ST,Northeast Sector,Port Coquitlam,7,0,0,-122.744836,49.285688
11048,53808.0,EB VICTORIA DR AT 900 BLOCK,Northeast Sector,Port Coquitlam,7,0,0,-122.740476,49.285696
11049,53808.0,EB VICTORIA DR AT 900 BLOCK,Northeast Sector,Port Coquitlam,7,0,0,-122.740476,49.285696
11050,53809.0,EB VICTORIA DR AT ROCKLIN ST,Northeast Sector,Port Coquitlam,5,0,0,-122.737936,49.285709000000004
11051,53811.0,SB CEDAR DR AT LINCOLN AVE,Northeast Sector,Port Coquitlam,48,28,14,-122.73873200000001,49.278103
11052,53812.0,SB CEDAR DR AT PINEMONT AVE,Northeast Sector,Port Coquitlam,7,0,0,-122.739269,49.273631
11053,53813.0,WB PRAIRIE AVE AT CEDAR DR,Northeast Sector,Port Coquitlam,32,16,7,-122.74027,49.271301
11054,53814.0,WB PRAIRIE AVE AT FINLEY ST,Northeast Sector,Port Coquitlam,6,0,0,-122.743447,49.2713
11055,53815.0,WB PRAIRIE AVE AT NEWBERRY ST,Northeast Sector,Port Coquitlam,10,7,0,-122.748122,49.271281
11056,53816.0,WB PRAIRIE AVE AT TORONTO ST,Northeast Sector,Port Coquitlam,34,19,11,-122.753631,49.271271999999996
11057,53822.0,SB SHAUGHNESSY ST AT DAVID PLACE,Northeast Sector,Coquitlam,9,0,0,-122.771055,49.29271
11058,53823.0,SB SHAUGHNESSY ST AT FLYNN CRES,Northeast Sector,Coquitlam,18,6,0,-122.76846,49.29107
11059,53824.0,SB SHAUGHNESSY ST AT PARKLAND DR,Northeast Sector,Coquitlam,15,0,0,-122.767205,49.288804
11060,53825.0,SB SHAUGHNESSY ST AT LODGE DR,Northeast Sector,Coquitlam,8,0,0,-122.76846,49.286770000000004
11061,53827.0,SB SHAUGHNESSY ST AT PATRICIA AVE,Northeast Sector,Port Coquitlam,6,0,0,-122.77349699999999,49.277128000000005
11062,53828.0,SB SHAUGHNESSY ST AT DORSET AVE,Northeast Sector,Port Coquitlam,8,0,0,-122.775046,49.274164
11063,53829.0,SB SHAUGHNESSY ST AT PRAIRIE AVE,Northeast Sector,Port Coquitlam,25,9,8,-122.77538,49.27075
11064,53830.0,SB SHAUGHNESSY ST AT FRASER AVE,Northeast Sector,Port Coquitlam,6,0,0,-122.775442,49.268912
11065,53832.0,NB SHAUGHNESSY ST AT FRASER AVE,Northeast Sector,Port Coquitlam,6,0,0,-122.77518700000002,49.269579
11066,53838.0,EB PRAIRIE AVE AT COAST MERIDIAN RD,Northeast Sector,Port Coquitlam,28,17,11,-122.75518600000001,49.271107
11067,53839.0,EB PRAIRIE AVE AT KILMER ST,Northeast Sector,Port Coquitlam,0,0,0,-122.748622,49.271159000000004
11068,53840.0,EB PRAIRIE AVE AT NORFOLK ST,Northeast Sector,Port Coquitlam,0,0,0,-122.744239,49.271172
11069,53841.0,EB PRAIRIE AVE AT CEDAR DR,Northeast Sector,Port Coquitlam,0,0,0,-122.74078700000001,49.271165
11070,53842.0,NB CEDAR DR AT PINEMONT AVE,Northeast Sector,Port Coquitlam,0,0,0,-122.73903600000001,49.274238000000004
11071,53843.0,NB CEDAR DR AT LINCOLN AVE,Northeast Sector,Port Coquitlam,6,0,0,-122.738527,49.278726
11072,53844.0,NB CEDAR DR AT CHELSEA AVE,Northeast Sector,Port Coquitlam,7,0,0,-122.73836000000001,49.282431
11073,53845.0,WB VICTORIA DR AT ROCKLIN ST,Northeast Sector,Coquitlam,7,0,0,-122.73791200000001,49.2858
11074,53845.0,WB VICTORIA DR AT ROCKLIN ST,Northeast Sector,Coquitlam,7,0,0,-122.73791200000001,49.2858
11075,53846.0,WB VICTORIA DR AT 3500 BLOCK,Northeast Sector,Coquitlam,0,0,0,-122.741303,49.285812
11076,53847.0,WB VICTORIA DR AT BURKE MOUNTAIN ST,Northeast Sector,Coquitlam,7,0,0,-122.74548100000001,49.285776
11077,53848.0,WB VICTORIA DR AT SOBALL ST,Northeast Sector,Coquitlam,9,0,0,-122.749986,49.285757000000004
11078,53849.0,WB VICTORIA DR AT TORONTO ST,Northeast Sector,Coquitlam,0,0,0,-122.752581,49.285793
11079,53850.0,SB COAST MERIDIAN RD AT VICTORIA DR,Northeast Sector,Port Coquitlam,0,0,0,-122.756103,49.284881
11080,53851.0,WB GREENMOUNT AVE AT COAST MERIDIAN R,Northeast Sector,Port Coquitlam,6,0,0,-122.756671,49.284335999999996
11081,53860.0,WB COQUITLAM AVE AT COAST MERIDIAN RD,Northeast Sector,Port Coquitlam,13,7,0,-122.756676,49.267482
11082,53861.0,WB COQUITLAM AVE AT WELLINGTON ST,Northeast Sector,Port Coquitlam,20,7,0,-122.762047,49.267424
11083,53862.0,SB OXFORD ST AT COQUITLAM AVE,Northeast Sector,Port Coquitlam,19,9,0,-122.767276,49.267061
11084,53865.0,NB WELLINGTON ST AT WELLINGTON COURT,Northeast Sector,Coquitlam,0,0,0,-122.76154,49.288097
11085,58167.0,SB SHAUGHNESSY ST AT LINCOLN AVE,Northeast Sector,Port Coquitlam,0,0,0,-122.77325400000001,49.278288
11086,58678.0,EB MASON AVE AT OXFORD ST,Northeast Sector,Port Coquitlam,0,0,0,-122.762596,49.289214
11087,58680.0,SB OXFORD ST AT WESTMINSTER AVE,Northeast Sector,Port Coquitlam,8,5,0,-122.76726699999999,49.265741999999996
11088,58692.0,NB SHAUGHNESSY ST AT STIRLING AVE,Northeast Sector,Port Coquitlam,0,0,0,-122.773076,49.277902000000005
11089,58701.0,NB SHAUGHNESSY ST AT FLYNN CRES,Northeast Sector,Coquitlam,0,0,0,-122.76896200000002,49.29142
11090,58702.0,NB SHAUGHNESSY ST AT KEITH DR,Northeast Sector,Coquitlam,0,0,0,-122.76703700000002,49.289883
11091,58703.0,SB OXFORD ST AT FORESTGATE PL,Northeast Sector,Coquitlam,0,0,0,-122.763205,49.291226
11092,58775.0,NB SHAUGHNESSY ST AT PRAIRIE AVE,Northeast Sector,Port Coquitlam,0,0,0,-122.775158,49.271505
11093,58776.0,NB SHAUGHNESSY ST AT LODGE DR,Northeast Sector,Coquitlam,0,0,0,-122.768901,49.285917
11094,58785.0,EB DAVID AVE AT OXFORD ST,Northeast Sector,Coquitlam,0,0,0,-122.763659,49.292972
11095,58797.0,NB WELLINGTON ST AT GREENMOUNT AVE,Northeast Sector,Port Coquitlam,17,6,0,-122.761576,49.284535
11096,58798.0,SB WELLINGTON ST AT CANTERBURY LANE,Northeast Sector,Port Coquitlam,0,0,0,-122.761656,49.286862
11097,58799.0,NB WELLINGTON ST AT CANTERBURY LANE,Northeast Sector,Coquitlam,0,0,0,-122.76155700000001,49.286892
11098,58804.0,WB OXFORD CONNECTOR AT 2000 BLOCK,Northeast Sector,Port Coquitlam,0,0,0,-122.773711,49.265558
11099,58805.0,WB MALL ACCESS RD AT SHAUGHNESSY ST,Northeast Sector,Port Coquitlam,0,0,0,-122.77606000000002,49.265535
11100,58806.0,WB OXFORD CONNECTOR AT OXFORD ST,Northeast Sector,Port Coquitlam,0,0,0,-122.768302,49.263833
11101,58811.0,NB SHAUGHNESSY ST AT DORSET AVE,Northeast Sector,Port Coquitlam,11,0,0,-122.77484399999999,49.274171
11102,58812.0,NB SHAUGHNESSY ST AT CENTENNIAL AVE,Northeast Sector,Port Coquitlam,0,0,0,-122.773661,49.276253000000004
11103,58959.0,EB MALL ACCESS RD AT SHAUGHNESSY ST,Northeast Sector,Port Coquitlam,19,13,8,-122.775585,49.265229
11104,59043.0,EB GREENMOUNT AVE AT WELLINGTON ST,Northeast Sector,Port Coquitlam,0,0,0,-122.76118500000001,49.284277
11105,59279.0,EB DAVID AVE AT SHAUGHNESSY ST,Northeast Sector,Coquitlam,0,0,0,-122.770477,49.294599
11106,59421.0,SB SHAUGHNESSY ST AT LIONS WAY-,Northeast Sector,Port Coquitlam,10,5,0,-122.77749299999999,49.266583000000004
11107,59479.0,NB COAST MERIDIAN RD AT COQUITLAM AVE,Northeast Sector,Port Coquitlam,0,0,0,-122.756,49.267676
11108,59819.0,NB SHAUGHNESSY ST AT SHAUGHNESSY PL,Northeast Sector,Coquitlam,0,0,0,-122.77089199999999,49.294363
11109,60204.0,WB OXFORD CONNECTOR AT 1900 BLOCK,Northeast Sector,Port Coquitlam,0,0,0,-122.77153899999999,49.265203
11110,61013.0,NB SHAUGHNESSY ST AT MCALLISTER AVE,Northeast Sector,Port Coquitlam,49,33,16,-122.781227,49.262582
11111,61013.0,NB SHAUGHNESSY ST AT MCALLISTER AVE,Northeast Sector,Port Coquitlam,49,33,16,-122.781227,49.262582
11112,61078.0,EB OXFORD CONNECTOR AT 1900 BLOCK,Northeast Sector,Port Coquitlam,0,0,0,-122.77158899999999,49.265107
11113,61246.0,SB CEDAR DR AT INVERNESS ST,Northeast Sector,Port Coquitlam,16,11,7,-122.73814099999998,49.282866
11114,61749.0,WB DEWDNEY TRUNK RD AT WESTWOOD ST,Northeast Sector,Port Coquitlam,30,23,7,-122.79116699999999,49.268102
11115,61749.0,WB DEWDNEY TRUNK RD AT WESTWOOD ST,Northeast Sector,Port Coquitlam,30,23,7,-122.79116699999999,49.268102
11116,61750.0,EB DEWDNEY TRUNK RD AT LOUGHEED HWY,Northeast Sector,Coquitlam,0,0,0,-122.796872,49.268018
11117,61750.0,EB DEWDNEY TRUNK RD AT LOUGHEED HWY,Northeast Sector,Coquitlam,0,0,0,-122.796872,49.268018
11118,61931.0,EB OXFORD CONNECTOR AT OXFORD ST,Northeast Sector,Port Coquitlam,0,0,0,-122.768818,49.263926
11119,61952.0,EB MCALLISTER AVE AT MAPLE ST,Northeast Sector,Port Coquitlam,0,0,0,-122.78289699999999,49.263502
11120,61952.0,EB MCALLISTER AVE AT MAPLE ST,Northeast Sector,Port Coquitlam,0,0,0,-122.78289699999999,49.263502
11121,61953.0,NB MAPLE ST AT ELGIN AVE,Northeast Sector,Port Coquitlam,6,0,0,-122.781442,49.264587
11122,61953.0,NB MAPLE ST AT ELGIN AVE,Northeast Sector,Port Coquitlam,6,0,0,-122.781442,49.264587
11123,53027.0,EB WILSON AVE AT MARY HILL RD,Northeast Sector,Port Coquitlam,6,0,0,-122.77774699999999,49.260805
11124,53029.0,WB WILSON AVE AT KINGSWAY AVE,Northeast Sector,Port Coquitlam,0,0,0,-122.776176,49.260944
11125,53036.0,WB DEWDNEY TRUNK RD AT LOUGHEED HWY,Northeast Sector,Coquitlam,0,0,0,-122.80001100000001,49.26982
11126,53037.0,WB DEWDNEY TRUNK RD AT NORMAN AVE,Northeast Sector,Coquitlam,0,0,0,-122.80180800000001,49.271255
11127,53161.0,COQUITLAM CENTRAL STN BAY 6,Northeast Sector,Coquitlam,0,0,0,-122.79901100000001,49.27466
11128,53344.0,EB DEWDNEY TRUNK RD AT IRVINE ST,Northeast Sector,Coquitlam,0,0,0,-122.794352,49.268014
11129,53345.0,SB WESTWOOD ST AT DEWDNEY TRUNK RD,Northeast Sector,Coquitlam,0,0,0,-122.790769,49.267485
11130,53346.0,EB KINGSWAY AVE AT BURLEIGH AVE,Northeast Sector,Port Coquitlam,6,0,0,-122.78847900000001,49.26532
11131,53347.0,EB KINGSWAY AV AT DIXON ST,Northeast Sector,Port Coquitlam,0,0,0,-122.78635,49.265735
11132,53358.0,WB DEWDNEY TRUNK RD AT IRVINE ST,Northeast Sector,Coquitlam,0,0,0,-122.795197,49.268122999999996
11133,53440.0,PORT COQUITLAM STN BAY 2,Northeast Sector,Port Coquitlam,20,0,0,-122.773908,49.261178
11134,53442.0,EB MCALLISTER AVE AT SHAUGHNESSY ST,Northeast Sector,Port Coquitlam,6,0,0,-122.780767,49.262593
11135,53445.0,WB KINGSWAY AVE AT JANE ST,Northeast Sector,Port Coquitlam,7,0,0,-122.78786200000002,49.265581
11136,53496.0,WB MCALLISTER AVE AT SHAUGHNESSY ST,Northeast Sector,Port Coquitlam,6,0,0,-122.78066100000001,49.262733000000004
11137,53680.0,SB BROADWAY ST AT MARY HILL BYPASS,Northeast Sector,Port Coquitlam,6,0,0,-122.760842,49.239875
11138,53681.0,EB KEBET WAY AT SPITFIRE PL,Northeast Sector,Port Coquitlam,0,0,0,-122.755753,49.241310999999996
11139,53682.0,EB KEBET WAY AT MUSTANG PL,Northeast Sector,Port Coquitlam,5,0,0,-122.748593,49.243514000000005
11140,53683.0,EB KEBET WAY AT KINGSWAY AVE,Northeast Sector,Port Coquitlam,0,0,0,-122.745787,49.244642999999996
11141,53684.0,WB KINGSWAY AVE AT MARY HILL BYPASS,Northeast Sector,Port Coquitlam,0,0,0,-122.74961599999999,49.247446000000004
11142,53685.0,WB KINGSWAY AVE AT COAST MERIDIAN RD,Northeast Sector,Port Coquitlam,0,0,0,-122.75393400000002,49.249272999999995
11143,53699.0,SB BROADWAY ST AT LANGAN AVE,Northeast Sector,Port Coquitlam,0,0,0,-122.762534,49.249867
11144,53700.0,SB BROADWAY ST AT INDUSTRIAL AVE,Northeast Sector,Port Coquitlam,0,0,0,-122.762459,49.245165
11145,53730.0,COQUITLAM CENTRAL STN BAY 12,Northeast Sector,Coquitlam,50,0,0,-122.798427,49.275845000000004
11146,53777.0,PORT COQUITLAM STN BAY 1,Northeast Sector,Port Coquitlam,13,0,0,-122.774051,49.261338
11147,58771.0,WB KINGSWAY AVE AT 1900 BLOCK,Northeast Sector,Port Coquitlam,0,0,0,-122.769228,49.255772
11148,58772.0,EB KINGSWAY AVE AT 1900 BLOCK,Northeast Sector,Port Coquitlam,0,0,0,-122.769332,49.255645
11149,58773.0,WB KINGSWAY AVE AT TYNER ST,Northeast Sector,Port Coquitlam,0,0,0,-122.77455,49.257999
11150,58774.0,EB KINGSWAY AVE AT TYNER ST,Northeast Sector,Port Coquitlam,0,0,0,-122.774875,49.258013
11151,59481.0,SB BROADWAY ST AT CAMERON AVE,Northeast Sector,Port Coquitlam,0,0,0,-122.762468,49.247786
11152,59482.0,SB BROADWAY ST AT KINGSWAY AVE,Northeast Sector,Port Coquitlam,0,0,0,-122.76241999999999,49.252057
11153,59503.0,SB BROADWAY ST AT MARY HILL BYPASS,Northeast Sector,Port Coquitlam,8,0,0,-122.762497,49.242472
11154,61749.0,WB DEWDNEY TRUNK RD AT WESTWOOD ST,Northeast Sector,Port Coquitlam,0,0,0,-122.79116699999999,49.268102
11155,61750.0,EB DEWDNEY TRUNK RD AT LOUGHEED HWY,Northeast Sector,Coquitlam,0,0,0,-122.796872,49.268018
11156,61952.0,EB MCALLISTER AVE AT MAPLE ST,Northeast Sector,Port Coquitlam,0,0,0,-122.78289699999999,49.263502
11157,61953.0,NB MAPLE ST AT ELGIN AVE,Northeast Sector,Port Coquitlam,0,0,0,-122.781442,49.264587
11158,52861.0,NB NORTH RD AT AUSTIN AVE,Northeast Sector,Coquitlam,41,18,16,-122.892697,49.250068
11159,53118.0,NB NORTH RD AT CAMERON ST,Northeast Sector,Coquitlam,145,90,73,-122.892752,49.253122
11160,53119.0,NB NORTH RD AT 600 BLOCK,Northeast Sector,Coquitlam,14,6,5,-122.892802,49.255307
11161,53121.0,NB NORTH RD AT COTTONWOOD AVE,Northeast Sector,Coquitlam,39,9,8,-122.892871,49.258542999999996
11162,53123.0,NB CLARKE RD AT COMO LAKE AVE,Northeast Sector,Coquitlam,50,23,20,-122.886773,49.264022
11163,53124.0,NB CLARKE RD AT MORRISON AVE,Northeast Sector,Coquitlam,8,0,0,-122.884262,49.265996
11164,53125.0,NB CLARKE RD AT ROBINSON ST,Northeast Sector,Coquitlam,29,7,6,-122.880872,49.268704
11165,53127.0,NB GLENAYRE DR AT CLARKE RD,Northeast Sector,Coquitlam,10,7,0,-122.87987700000001,49.270410999999996
11166,53128.0,NB GLENAYRE DR AT GLENACRE COURT,Northeast Sector,Port Moody,0,0,0,-122.880481,49.273115999999995
11167,53129.0,NB GLENAYRE DR AT MOUNT ROYAL DR,Northeast Sector,Port Moody,10,0,0,-122.88060300000001,49.275283
11168,53130.0,NB GLENAYRE DR AT VALOUR DR,Northeast Sector,Port Moody,6,0,0,-122.880679,49.276613
11169,53131.0,NB GLENAYRE DR AT ANGELA DR,Northeast Sector,Port Moody,7,0,0,-122.88083700000001,49.279151
11170,53132.0,NB PRINCETON AVE AT HARVARD DR,Northeast Sector,Port Moody,7,0,0,-122.876894,49.283167999999996
11171,53133.0,NB PRINCETON AVE AT MCGILL DR,Northeast Sector,Port Moody,13,7,0,-122.876287,49.285269
11172,53134.0,EB WASHINGTON DR AT 834,Northeast Sector,Port Moody,0,0,0,-122.873455,49.287802
11173,53135.0,EB WASHINGTON DR AT 800 BLOCK,Northeast Sector,Port Moody,0,0,0,-122.872152,49.286765
11174,53136.0,SB WASHINGTON DR AT YALE RD,Northeast Sector,Port Moody,0,0,0,-122.871148,49.285114
11175,53137.0,SB COLLEGE PARK WAY AT OXFORD DR,Northeast Sector,Port Moody,22,11,9,-122.871398,49.283358
11176,53139.0,SB CECILE DR AT EVERGREEN DR,Northeast Sector,Port Moody,38,16,14,-122.875083,49.280889
11177,53140.0,SB CECILE DR AT ANGELA DR,Northeast Sector,Port Moody,70,32,25,-122.875583,49.278403999999995
11178,53141.0,EB CECILE DR AT 1000 BLOCK,Northeast Sector,Port Moody,28,14,10,-122.874738,49.275791999999996
11179,53142.0,EB CECILE DR AT HIGHVIEW PL,Northeast Sector,Port Moody,22,13,10,-122.87248500000001,49.274941
11180,53144.0,EB SAINT JOHNS ST AT DOUGLAS ST,Northeast Sector,Port Moody,22,0,0,-122.86368600000002,49.276593
11181,53145.0,EB SAINT JOHNS ST AT ELGIN ST,Northeast Sector,Port Moody,7,0,0,-122.86123300000001,49.276629
11182,53147.0,EB SAINT JOHNS ST AT MOODY ST,Northeast Sector,Port Moody,6,0,0,-122.85051999999999,49.276571999999994
11183,53184.0,WB SAINT JOHNS ST AT MOODY ST,Northeast Sector,Port Moody,25,15,12,-122.85078500000002,49.276792
11184,53185.0,WB SAINT JOHNS ST AT QUEENS ST,Northeast Sector,Port Moody,44,23,17,-122.85924299999999,49.276788
11185,53186.0,WB SAINT JOHNS ST AT ELGIN ST,Northeast Sector,Port Moody,21,0,0,-122.862261,49.276752
11186,53187.0,WB SAINT JOHNS ST AT BARNET HWY,Northeast Sector,Port Moody,82,13,9,-122.86783100000001,49.276695000000004
11187,53188.0,WB CECILE DR AT HIGHVIEW PL,Northeast Sector,Port Moody,12,8,7,-122.87268999999999,49.275131
11188,53189.0,WB CECILE DR AT 1000 BLOCK,Northeast Sector,Port Moody,18,11,7,-122.874831,49.275949
11189,53190.0,NB CECILE DR AT CECILE PL,Northeast Sector,Port Moody,37,26,20,-122.87541599999999,49.278128
11190,53191.0,NB CECILE DR AT EVERGREEN DR,Northeast Sector,Port Moody,36,18,14,-122.874881,49.280945
11191,53192.0,NB COLLEGE PARK WAY AT OXFORD DR,Northeast Sector,Port Moody,27,16,12,-122.871204,49.283349
11192,53193.0,NB WASHINGTON DR AT YALE RD,Northeast Sector,Port Moody,0,0,0,-122.871016,49.285097
11193,53194.0,WB WASHINGTON DR AT 800 BLOCK,Northeast Sector,Port Moody,10,5,0,-122.87206100000002,49.286817
11194,53195.0,WB WASHINGTON DR AT 834,Northeast Sector,Port Moody,7,0,0,-122.873349,49.287851
11195,53196.0,WB WASHINGTON DR AT PRINCETON AVE,Northeast Sector,Port Moody,0,0,0,-122.876048,49.288368
11196,53197.0,SB PRINCETON AVE AT YALE RD,Northeast Sector,Port Moody,14,10,0,-122.876341,49.286065
11197,53198.0,SB PRINCETON AVE AT MCMASTER COURT,Northeast Sector,Port Moody,31,21,13,-122.87665,49.284485
11198,53199.0,SB PRINCETON AVE AT HARVARD DR,Northeast Sector,Port Moody,20,13,8,-122.877246,49.282803
11199,53200.0,SB GLENAYRE DR AT COLLEGE PARK WAY,Northeast Sector,Port Moody,20,11,12,-122.880444,49.280956
11200,53201.0,SB GLENAYRE DR AT ANGELA DR,Northeast Sector,Port Moody,27,15,10,-122.88093300000001,49.27799
11201,53202.0,SB GLENAYRE DR AT VALOUR DR,Northeast Sector,Port Moody,14,7,7,-122.880829,49.276139
11202,53203.0,SB GLENAYRE DR AT GLENCOE DR,Northeast Sector,Port Moody,40,21,17,-122.88073200000001,49.274308000000005
11203,53204.0,SB GLENAYRE DR AT CAITHNESS CRES,Northeast Sector,Port Moody,36,20,19,-122.880579,49.271668
11204,53205.0,SB CLARKE RD AT GLENAYRE DR,Northeast Sector,Coquitlam,135,78,57,-122.87986599999999,49.269724
11205,53206.0,SB CLARKE RD AT THOMPSON AVE,Northeast Sector,Coquitlam,93,51,33,-122.88191100000002,49.268141
11206,53207.0,SB CLARKE RD AT KEMSLEY AVE,Northeast Sector,Coquitlam,21,13,9,-122.88408500000001,49.266341
11207,53208.0,SB CLARKE RD AT COMO LAKE AVE,Northeast Sector,Coquitlam,20,7,7,-122.888625,49.262805
11208,53209.0,BURQUITLAM STN BAY 6,Northeast Sector,Coquitlam,103,35,35,-122.89032399999999,49.261495000000004
11209,53268.0,WB SAINT JOHNS ST AT MARY ST,Northeast Sector,Port Moody,18,7,0,-122.855015,49.276809
11210,58191.0,NB NORTH RD AT GATINEAU PL,Northeast Sector,Coquitlam,94,35,28,-122.892661,49.248513
11211,58224.0,EB SAINT JOHNS ST AT KYLE ST,Northeast Sector,Port Moody,25,10,0,-122.85651899999999,49.27665
11212,58227.0,EB SAINT JOHNS ST AT ALBERT ST,Northeast Sector,Port Moody,153,12,10,-122.867099,49.276527
11213,58945.0,MOODY CENTRE STN BAY 1 UNLOADING ONLY,Northeast Sector,Port Moody,0,0,0,-122.84528999999999,49.277676
11214,59531.0,BURQUITLAM STN BAY 5,Northeast Sector,Coquitlam,394,192,157,-122.88979099999999,49.261648
11215,59996.0,NB NORTH RD AT FOSTER AVE,Northeast Sector,Coquitlam,19,6,0,-122.89283,49.256333000000005
11216,61891.0,MOODY CENTRE STN BAY 6,Northeast Sector,Port Moody,373,115,91,-122.84682,49.277828
11217,53231.0,WB IOCO RD AT METTA ST,Northeast Sector,Port Moody,0,0,0,-122.834973,49.286494
11218,53232.0,WB IOCO RD AT HARBOUR PL,Northeast Sector,Port Moody,0,0,0,-122.83834099999999,49.288036
11219,53233.0,WB IOCO RD AT MERCIER RD,Northeast Sector,Port Moody,0,0,0,-122.84259099999998,49.289952
11220,53234.0,WB IOCO RD AT KICKING HORSE WAY,Northeast Sector,Port Moody,0,0,0,-122.846162,49.291117
11221,53235.0,WB IOCO RD AT BARBER ST,Northeast Sector,Port Moody,0,0,0,-122.85608500000001,49.294436
11222,53236.0,WB IOCO RD AT 1100 BLOCK,Northeast Sector,Port Moody,0,0,0,-122.86028400000001,49.296265000000005
11223,53237.0,WB IOCO RD AT APRIL RD,Northeast Sector,Port Moody,0,0,0,-122.86441599999999,49.299031
11224,53238.0,NB 1 AVE AT IOCO RD,Northeast Sector,Port Moody,0,0,0,-122.87338600000001,49.303024
11225,53239.0,SB 2 AVE AT IOCO RD,Northeast Sector,Port Moody,0,0,0,-122.87461699999999,49.302877
11226,53240.0,EB SUNNYSIDE RD AT 2000 BLOCK,Northeast Sector,Belcarra Anmore,0,0,0,-122.86469,49.307873
11227,53241.0,NB SUNNYSIDE RD AT ALDER WAY,Northeast Sector,Belcarra Anmore,0,0,0,-122.85769199999999,49.31089
11228,53242.0,NB SUNNYSIDE RD AT EAST RD,Northeast Sector,Belcarra Anmore,0,0,0,-122.85563400000001,49.314796
11229,53243.0,NB SUNNYSIDE RD AT EAGLECREST DR,Northeast Sector,Belcarra Anmore,0,0,0,-122.855644,49.318629
11230,53244.0,SB SUNNYSIDE RD AT ANMORE GROCERY STO,Northeast Sector,Belcarra Anmore,0,0,0,-122.855795,49.322138
11231,53245.0,SB SUNNYSIDE RD AT ANMORE CREEK WAY,Northeast Sector,Belcarra Anmore,0,0,0,-122.855772,49.318666
11232,53246.0,SB SUNNYSIDE RD AT EAST RD,Northeast Sector,Belcarra Anmore,0,0,0,-122.855754,49.314254999999996
11233,53247.0,SB SUNNYSIDE RD AT ELEMENTARY RD,Northeast Sector,Belcarra Anmore,0,0,0,-122.857193,49.311561
11234,53248.0,WB SUNNYSIDE RD AT SUMMERWOOD LANE,Northeast Sector,Belcarra Anmore,0,0,0,-122.862785,49.307956
11235,53250.0,WB BEDWELL BAY RD AT SENKLER RD,Northeast Sector,Belcarra Anmore,0,0,0,-122.89958,49.32353
11236,53251.0,EB MIDDEN RD AT BELCARRA BAY RD,Northeast Sector,Belcarra Anmore,0,0,0,-122.92544699999999,49.313315
