OBJECTID,Stop_Number,Stop_Name,Sub_Region,Municipality,Avg_Daily_Boardings__Monday_Friday,Avg_Daily_Boardings__Saturday,Avg_Daily_Boardings__Sunday_Holiday,Avg_Daily_Alightings__Monday_Friday,Avg_Daily_Alightings__Saturday,Avg_Daily_Alightings__Sunday_Holiday,Stop_Longitude,Stop_Latitude,Route_Connections,Data_Time_Period,Data_Suppression_Note,Line_Number2,x,y
6544,54276,SB LONSDALE AVE AT W OSBORNE RD,North Shore,North Vancouver - District,33,21,12,0,0,0,-123.07202,49.339916,230; 241,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,230,-13700316.358674195,6332737.04804993
6545,54277,SB LONSDALE AVE AT W WINDSOR RD,North Shore,North Vancouver - District,24,17,9,0,0,0,-123.07205,49.33802,230; 241,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,230,-13700319.634789923,6332413.113532767
6546,54474,NB LONSDALE AVE AT E KINGS RD,North Shore,North Vancouver - District,7,7,0,82,46,36,-123.071867,49.337683,230; 241,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,230,-13700299.236702831,6332355.564071657
6547,58166,SB LONSDALE AVE AT W KEITH RD,North Shore,North Vancouver - City,71,33,29,16,10,8,-123.073702,49.316896,229; 230; 242; N24,Fall 2018,,230,-13700503.502199044,6328805.087763551
6548,58625,NB LONSDALE AVE AT E 19 ST,North Shore,North Vancouver - City,31,13,13,130,82,66,-123.072103,49.326627,229; 230; 232; 241; 242; N24,Fall 2018,,230,-13700325.569240084,6330466.920123959
6549,59716,NB LONSDALE AVE AT E 1 ST,North Shore,North Vancouver - City,105,86,61,11,23,6,-123.07821,49.312182,228; 229; 230; 239; 242; N24,Fall 2018,,230,-13701005.38398392,6328000.1020581545
6550,54134,LONSDALE QUAY BAY 9,North Shore,North Vancouver - City,55,0,0,0,0,0,-123.082557,49.311066,231,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,231,-13701489.337056896,6327809.5634156335
6551,54375,WB W ESPLANADE AT ROGERS AVE,North Shore,North Vancouver - City,0,0,0,0,0,0,-123.081387,49.312,231; 236; 239; 242; 246; N24,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,231,-13701359.10152478,6327969.056334102
6552,54376,WB W ESPLANADE AT SEMISCH AVE,North Shore,North Vancouver - City,0,0,0,0,0,0,-123.084338,49.31327,231; 236,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,231,-13701687.55854287,6328185.833731649
6553,54377,NB FORBES AVE AT W 1 ST,North Shore,North Vancouver - City,0,0,0,0,0,0,-123.085773,49.315326,231; 236,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,231,-13701847.281961458,6328536.984369885
6554,54409,EB W ESPLANADE AT SEMISCH AVE,North Shore,North Vancouver - City,0,0,0,0,0,0,-123.083876,49.31285,231; 236,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,231,-13701636.109968547,6328114.052367134
6555,58725,LONSDALE QUAY BAY 1,North Shore,North Vancouver - City,0,0,0,87,0,0,-123.082393,49.3111,231,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,231,-13701471.023365412,6327815.333879891
6556,58736,EB HARBOURSIDE DR AT HARBOURSIDE PL,North Shore,North Vancouver - City,56,0,0,41,0,0,-123.099393,49.314517,231,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,231,-13703363.442272676,6328398.7853850415
6557,58737,SB FELL AVE AT AUTOMALL DR,North Shore,North Vancouver - City,0,0,0,17,0,0,-123.094909,49.315478,231,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,231,-13702864.29512329,6328562.938694946
6558,58738,NB FELL AVE AT AUTOMALL DR,North Shore,North Vancouver - City,8,0,0,0,0,0,-123.094673,49.31613,231,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,231,-13702838.063681796,6328674.163097776
6559,60121,WB W 2 ST AT BEWICKE AVE,North Shore,North Vancouver - City,0,0,0,0,0,0,-123.091999,49.319125,231,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,231,-13702540.338396695,6329185.728879518
6560,60122,EB W 2 ST AT BEWICKE AVE,North Shore,North Vancouver - City,0,0,0,0,0,0,-123.091092,49.318958,231,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,231,-13702439.373155842,6329157.225476702
6561,61909,SB FORBES AVE AT W 1 ST,North Shore,North Vancouver - City,0,0,0,0,0,0,-123.086018,49.314507,231; 236,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,231,-13701874.547218205,6328397.064881037
6562,51760,EB OXFORD ST AT MOUNTAIN HWY,North Shore,North Vancouver - District,0,0,0,63,25,18,-123.03147,49.305957,028; 130; 209; 210; 211; 227; 232; 239,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,232,-13695802.331507934,6326937.2036215635
6563,53643,NB NANCY GREENE WAY AT WOODCHUCK PLAC,North Shore,North Vancouver - District,0,0,0,12,0,0,-123.102814,49.364696,232; 236; 247,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,232,-13703744.344041439,6336971.689761464
6564,54145,NB LONSDALE AVE AT E 8 ST,North Shore,North Vancouver - City,44,19,12,49,27,23,-123.072585,49.317657,229; 230; 232; 242; N24,Fall 2018,,232,-13700379.250095533,6328935.075842199
6565,54146,NB LONSDALE AVE AT E 13 ST,North Shore,North Vancouver - City,59,27,19,110,48,46,-123.07224,49.320352,229; 230; 232; 242; N24,Fall 2018,,232,-13700340.789347028,6329395.202422815
6566,54155,SB LONSDALE AVE AT W 13 ST,North Shore,North Vancouver - City,102,57,44,51,25,24,-123.072529,49.319603,229; 230; 232; 242; N24,Fall 2018,,232,-13700372.940483155,6329267.369341321
6567,54197,NB LONSDALE AVE AT E 15 ST,North Shore,North Vancouver - City,152,139,68,111,68,38,-123.072182,49.322458,229; 230; 232; 241; 242; N24,Fall 2018,,232,-13700334.375391291,6329754.988321248
6568,54198,NB LONSDALE AVE AT E 17 ST,North Shore,North Vancouver - City,49,44,33,49,53,31,-123.072122,49.324592,229; 230; 232; 241; 242; N24,Fall 2018,,232,-13700327.695658803,6330119.389467509
6569,54200,NB LONSDALE AVE AT E 21 ST,North Shore,North Vancouver - City,41,24,19,38,18,13,-123.07203,49.328621,229; 230; 232; 241; 242; N24,Fall 2018,,232,-13700317.477827493,6330807.472222904
6570,54201,NB LONSDALE AVE AT E 23 ST,North Shore,North Vancouver - City,27,19,0,33,14,16,-123.071991,49.330025,229; 230; 232; 241; 242; N24,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,232,-13700313.124989422,6331047.375475713
6571,54202,NB LONSDALE AVE AT E 27 ST,North Shore,North Vancouver - City,24,24,5,52,20,27,-123.071871,49.334503,229; 230; 232; 241; 242; N24,Fall 2018,,232,-13700299.703412365,6331812.338299861
6572,54248,SB LONSDALE AVE AT W 29 ST,North Shore,North Vancouver - City,48,40,44,44,30,23,-123.072124,49.335313,229; 230; 232; 241; 242; N24,Fall 2018,,232,-13700327.84902125,6331950.588851678
6573,54249,SB LONSDALE AVE AT W 27 ST,North Shore,North Vancouver - City,43,36,30,11,0,0,-123.072163,49.333811,229; 230; 232; 241; 242; N24,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,232,-13700332.221351376,6331694.100023654
6574,54250,SB LONSDALE AVE AT W 23 ST,North Shore,North Vancouver - City,44,32,23,32,13,28,-123.072265,49.329781,229; 230; 232; 241; 242; N24,Fall 2018,,232,-13700343.537268518,6331005.687677001
6575,54251,SB LONSDALE AVE AT W 21 ST,North Shore,North Vancouver - City,63,35,28,39,40,29,-123.072286,49.327967,229; 230; 232; 241; 242; N24,Fall 2018,,232,-13700345.928841349,6330695.826141824
6576,54252,SB LONSDALE AVE AT W 19 ST,North Shore,North Vancouver - City,43,32,23,32,25,15,-123.072367,49.325941,229; 230; 232; 241; 242; N24,Fall 2018,,232,-13700354.99872971,6330349.697493479
6577,54253,SB LONSDALE AVE AT W 17 ST,North Shore,North Vancouver - City,64,50,46,52,43,44,-123.072421,49.323861,229; 230; 232; 241; 242; N24,Fall 2018,,232,-13700360.929470118,6329994.464981234
6578,54254,SB LONSDALE AVE AT W 15 ST,North Shore,North Vancouver - City,164,79,86,150,116,76,-123.072483,49.3217,229; 230; 232; 240; 242; N24,Fall 2018,,232,-13700367.845279785,6329625.446431397
6579,54290,GROUSE MOUNTAIN SKYRIDE,North Shore,North Vancouver - District,83,104,162,94,136,79,-123.099143,49.372151,232; 236; 247,Fall 2018,,232,-13703335.582066627,6338246.125770809
6580,54291,SB NANCY GREENE WAY AT N GROUSEWOODS ,North Shore,North Vancouver - District,11,0,0,0,0,0,-123.100261,49.368349,232; 236; 247,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,232,-13703460.12498493,6337596.114696656
6581,54292,SB NANCY GREENE WAY AT S GROUSEWOODS ,North Shore,North Vancouver - District,17,20,6,0,0,0,-123.101931,49.366256,232; 236; 247,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,232,-13703645.95069327,6337238.449479015
6582,54293,SB NANCY GREENE WAY AT BLUE GROUSE WA,North Shore,North Vancouver - District,6,6,6,0,0,0,-123.103349,49.364049,232; 236; 247,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,232,-13703803.81039291,6336861.188481859
6583,54295,EB CLEMENTS AVE AT 1000 BLOCK,North Shore,North Vancouver - District,0,0,0,0,0,0,-123.102923,49.357976,232; 247,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,232,-13703756.38283459,6335823.053966586
6584,54296,EB CLEMENTS AVE AT CLIFFRIDGE AVE,North Shore,North Vancouver - District,0,0,0,0,0,0,-123.100098,49.357989,232; 247,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,232,-13703441.98132661,6335825.285824004
6585,54297,SB CLIFFRIDGE AVE AT MONTROYAL BLVD,North Shore,North Vancouver - District,0,0,0,0,0,0,-123.100144,49.356436,232; 247,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,232,-13703447.106033364,6335559.86374381
6586,54298,WB MONTROYAL BLVD AT BELVEDERE DR,North Shore,North Vancouver - District,0,0,0,0,0,0,-123.103237,49.356261,232; 247,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,232,-13703791.405714516,6335530.09155356
6587,54299,SB CAPILANO RD AT TEVIOT PL,North Shore,North Vancouver - District,8,0,5,0,0,0,-123.106771,49.354149,232; 236; 247,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,232,-13704184.727486763,6335169.104603398
6588,54300,SB CAPILANO RD AT HANDSWORTH RD,North Shore,North Vancouver - District,16,0,8,0,0,0,-123.107329,49.35273,232; 236; 247,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,232,-13704246.936377004,6334926.633127962
6589,54301,SB CAPILANO RD AT EDGEWOOD RD,North Shore,North Vancouver - District,132,0,0,11,0,0,-123.108053,49.350572,232; 236; 247,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,232,-13704327.487890055,6334557.807775208
6590,54302,SB CAPILANO RD AT ELDON RD,North Shore,North Vancouver - District,24,0,0,0,0,0,-123.111414,49.346858,232; 236; 247,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,232,-13704701.638546677,6333923.15362111
6591,54304,NB CAPILANO RD AT 3600 BLOCK,North Shore,North Vancouver - District,0,0,0,0,0,0,-123.113437,49.342653,232; 236; 247,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,232,-13704926.891091838,6333204.678996418
6592,54305,EB EDGEMONT BLVD AT RIVIERE PL,North Shore,North Vancouver - District,17,8,20,6,0,0,-123.111211,49.343454,232,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,232,-13704679.033500277,6333341.60606004
6593,54306,EB EDGEMONT BLVD AT SUNSET BLVD,North Shore,North Vancouver - District,10,0,0,0,6,0,-123.106696,49.3409,232,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,232,-13704176.472703448,6332905.147805554
6594,54307,EB EDGEMONT BLVD AT RIDGEWOOD DR,North Shore,North Vancouver - District,28,6,7,23,8,11,-123.103817,49.338785,232; 246,Fall 2018,,232,-13703855.928986678,6332543.847501672
6595,54308,EB EDGEMONT BLVD AT HIGHLAND BLVD,North Shore,North Vancouver - District,80,48,35,23,18,25,-123.101686,49.337217,232,Fall 2018,,232,-13703618.675077548,6332275.974234316
6596,54309,EB W QUEENS RD AT EDGEMONT BLVD,North Shore,North Vancouver - District,20,21,13,6,0,0,-123.100191,49.336585,232,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,232,-13703452.287284797,6332168.039691517
6597,54312,EB W QUEENS RD AT WESTVIEW DR,North Shore,North Vancouver - District,66,37,33,14,9,8,-123.08727,49.336512,232,Fall 2018,,232,-13702013.926900832,6332155.527974597
6598,54313,EB W QUEENS RD AT LARSON RD,North Shore,North Vancouver - District,22,14,12,7,6,0,-123.083972,49.336503,232,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,232,-13701646.852704972,6332153.904608248
6599,54314,EB W QUEENS RD AT JONES AVE,North Shore,North Vancouver - District,18,16,0,7,5,0,-123.081023,49.336494,232,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,232,-13701318.575153282,6332152.40484766
6600,54315,EB W QUEENS RD AT MAHON AVE,North Shore,North Vancouver - District,47,15,16,20,11,0,-123.078426,49.336489,232,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,232,-13701029.376714163,6332151.570796173
6601,54316,EB W QUEENS RD AT CHESTERFIELD AVE,North Shore,North Vancouver - District,13,0,6,33,12,10,-123.074314,49.336462,232,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,232,-13700571.673467845,6332146.936246863
6602,54317,EB E KEITH RD AT LONSDALE AVE,North Shore,North Vancouver - City,39,13,15,62,63,47,-123.073505,49.316211,232,Fall 2018,,232,-13700481.607952148,6328688.05444859
6603,54318,EB E KEITH RD AT SAINT GEORGES AVE,North Shore,North Vancouver - City,14,7,9,20,12,19,-123.070212,49.315256,232,Fall 2018,,232,-13700115.00858227,6328524.944398995
6604,54319,EB E KEITH RD AT SAINT ANDREWS AVE,North Shore,North Vancouver - City,11,0,5,13,5,9,-123.067296,49.313988,232,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,232,-13699790.4217998,6328308.408180828
6605,54320,EB E KEITH RD AT SAINT DAVIDS AVE,North Shore,North Vancouver - City,0,0,0,11,0,0,-123.065319,49.313534,232,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,232,-13699570.353875514,6328230.9655830925
6606,54321,EB E KEITH RD AT RIDGEWAY AVE,North Shore,North Vancouver - City,7,0,0,12,8,0,-123.062739,49.313509,232,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,232,-13699283.109742682,6328226.618707014
6607,54322,EB E KEITH RD AT MOODY AVE,North Shore,North Vancouver - City,7,0,6,11,13,0,-123.059739,49.313474,232,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,232,-13698949.180326885,6328220.709415622
6608,54324,EB E KEITH RD AT SUTHERLAND AVE,North Shore,North Vancouver - City,0,7,0,8,6,5,-123.053995,49.313392,232,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,232,-13698309.747538805,6328206.638798807
6609,54325,EB E KEITH RD AT HENDRY AVE,North Shore,North Vancouver - City,15,9,0,15,0,10,-123.05138,49.313365,232,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,232,-13698018.626816232,6328202.139281696
6610,54326,EB E KEITH RD AT ADDERLEY ST,North Shore,North Vancouver - City,0,0,0,5,9,0,-123.048554,49.313317,232,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,232,-13697704.127449606,6328193.910820587
6611,54327,EB E KEITH RD AT CLOVERLEY ST,North Shore,North Vancouver - City,18,7,0,22,15,14,-123.04582,49.313273,232,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,232,-13697399.782004237,6328186.4262444265
6612,54330,SB BROOKSBANK AVE AT E 4 ST,North Shore,North Vancouver - City,7,0,9,45,47,36,-123.04053,49.309636,232,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,232,-13696810.812963875,6327565.301184039
6613,54331,SB BROOKSBANK AVE AT E 3 ST,North Shore,North Vancouver - City,18,10,11,13,10,8,-123.040574,49.308077,232,Fall 2018,,232,-13696815.7893154,6327299.086701283
6614,54332,EB MAIN ST AT LYNN AVE,North Shore,North Vancouver - District,8,10,7,39,31,31,-123.036502,49.306304,232; 239,Fall 2018,,232,-13696362.480737215,6326996.415041011
6615,54333,PHIBBS EXCHANGE BAY 11,North Shore,North Vancouver - District,468,202,202,456,211,285,-123.028313,49.30514,232,Fall 2018,,232,-13695450.929872682,6326797.783612805
6616,54334,NB BROOKSBANK AVE AT E 3 ST,North Shore,North Vancouver - City,27,42,26,18,24,8,-123.040349,49.308549,232,Fall 2018,,232,-13696790.767524237,6327379.770387957
6617,54335,NB BROOKSBANK AVE AT E 5 ST,North Shore,North Vancouver - City,32,29,15,9,0,0,-123.040304,49.310559,232,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,232,-13696785.6789373,6327723.019561124
6618,54337,WB E KEITH RD AT SHAVINGTON ST,North Shore,North Vancouver - District,6,0,0,0,0,0,-123.044085,49.313392,232,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,232,-13697206.66135154,6328206.753340226
6619,54338,WB E KEITH RD AT CLOVERLEY ST,North Shore,North Vancouver - District,26,17,15,21,14,11,-123.046433,49.313427,232,Fall 2018,,232,-13697467.985644782,6328212.661872851
6620,54339,WB E KEITH RD AT ADDERLEY ST,North Shore,North Vancouver - District,5,0,0,0,0,0,-123.049319,49.313456,232,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,232,-13697789.208604507,6328217.698443693
6621,54340,WB E KEITH RD AT HENDRY AVE,North Shore,North Vancouver - District,12,5,0,13,0,6,-123.052457,49.313495,232,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,232,-13698138.608167846,6328224.345097541
6622,54343,WB E KEITH RD AT W GRAND BLVD,North Shore,North Vancouver - City,15,0,15,7,10,6,-123.058096,49.313586,232,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,232,-13698766.289601643,6328239.751124591
6623,54344,WB E KEITH RD AT MOODY AVE,North Shore,North Vancouver - City,9,0,0,0,0,0,-123.060974,49.313621,232,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,232,-13699086.636113526,6328245.869178238
6624,54345,WB E KEITH RD AT RIDGEWAY AVE,North Shore,North Vancouver - City,17,7,0,0,0,0,-123.063643,49.31366,232,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,232,-13699383.842575429,6328252.386258648
6625,54346,WB E KEITH RD AT SAINT ANDREWS AVE,North Shore,North Vancouver - City,15,8,7,10,0,7,-123.067727,49.314553,232,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,232,-13699838.435050597,6328404.936527162
6626,54347,WB E KEITH RD AT SAINT GEORGES AVE,North Shore,North Vancouver - City,24,12,8,20,16,12,-123.070798,49.31592,232,Fall 2018,,232,-13700180.230898693,6328638.399818769
6627,54350,WB W QUEENS RD AT LONSDALE AVE,North Shore,North Vancouver - District,47,15,24,48,19,20,-123.072813,49.336579,232,Fall 2018,,232,-13700404.647317257,6332166.931909722
6628,54351,WB W QUEENS RD AT CHESTERFIELD AVE,North Shore,North Vancouver - District,0,0,0,15,0,0,-123.077606,49.336596,232,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,232,-13700938.142165042,6332169.77211944
6629,54352,WB W QUEENS RD AT MAHON AVE,North Shore,North Vancouver - District,13,10,0,36,12,10,-123.079951,49.336616,232,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,232,-13701199.158862947,6332173.331569916
6630,54353,WB W QUEENS RD AT JONES AVE,North Shore,North Vancouver - District,9,0,0,27,6,17,-123.082772,49.336609,232,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,232,-13701513.225107035,6332172.067158076
6631,54355,WB W QUEENS RD AT DELBROOK AVE,North Shore,North Vancouver - District,16,0,0,54,34,27,-123.087189,49.336621,232,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,232,-13702004.938349435,6332174.109280353
6632,54357,WB W QUEENS RD AT THORNCLIFFE DR,North Shore,North Vancouver - District,0,0,0,0,0,0,-123.096152,49.336671,232,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,232,-13703002.676772822,6332182.586651916
6633,54358,WB W QUEENS RD AT COLWOOD DR,North Shore,North Vancouver - District,5,0,0,12,0,6,-123.098294,49.336682,232,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,232,-13703241.120205242,6332184.517778695
6634,54359,SB HIGHLAND BLVD AT WOODBINE DR,North Shore,North Vancouver - District,46,20,13,87,55,26,-123.101408,49.3379,232,Fall 2018,,232,-13703587.755748356,6332392.653007446
6635,54361,WB EDGEMONT BLVD AT SUNSET BLVD,North Shore,North Vancouver - District,5,0,0,16,34,8,-123.107166,49.341508,232,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,232,-13704228.790099138,6333009.052582828
6636,54362,WB EDGEMONT BLVD AT CAPILANO RD,North Shore,North Vancouver - District,0,0,0,16,8,14,-123.111635,49.343662,232,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,232,-13704726.264301896,6333377.02487443
6637,54364,WB RIDGEWOOD DR AT NORCROSS WAY,North Shore,North Vancouver - District,0,0,0,0,0,0,-123.113041,49.339563,232; 246,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,232,-13704882.719771385,6332676.784240402
6638,54365,NB CAPILANO RD AT EDGEMONT BLVD,North Shore,North Vancouver - District,0,0,0,0,0,0,-123.11158,49.34412,232; 236; 247,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,232,-13704720.16209004,6333455.242991275
6639,54366,NB CAPILANO RD AT MOUNT CROWN RD,North Shore,North Vancouver - District,0,0,0,0,9,0,-123.110999,49.345601,232; 236; 247,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,232,-13704655.44154481,6333708.369234036
6640,54367,NB CAPILANO RD AT ELDON RD,North Shore,North Vancouver - District,0,0,0,12,0,0,-123.111201,49.347433,232; 236; 247,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,232,-13704677.927520897,6334021.405617497
