OBJECTID,Stop_Number,Stop_Name,Sub_Region,Municipality,Avg_Daily_Boardings__Monday_Friday,Avg_Daily_Boardings__Saturday,Avg_Daily_Boardings__Sunday_Holiday,Avg_Daily_Alightings__Monday_Friday,Avg_Daily_Alightings__Saturday,Avg_Daily_Alightings__Sunday_Holiday,Stop_Longitude,Stop_Latitude,Route_Connections,Data_Time_Period,Data_Suppression_Note,Line_Number2,x,y
14485,50118,SB MACDONALD ST AT W 19 AVE,Vancouver/UBC,Vancouver,0,0,0,0,0,0,-123.167862,49.255207,002; N22,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,N22,-13710985.39649777,6318277.031173725
14486,50119,SB MACDONALD ST AT W 21 AVE,Vancouver/UBC,Vancouver,0,0,0,0,0,0,-123.16787,49.253375,002; N22,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,N22,-13710986.329638353,6317964.647140532
14487,50120,SB MACDONALD ST AT W 23 AVE,Vancouver/UBC,Vancouver,0,0,0,0,0,0,-123.167891,49.251598,002; N22,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,N22,-13710988.608035652,6317661.584915263
14488,50121,SB MACDONALD ST AT ALAMEIN AVE,Vancouver/UBC,Vancouver,0,0,0,0,0,0,-123.167913,49.249858,002; N22,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,N22,-13710991.111196404,6317364.77643381
14489,50122,WB W KING EDWARD AVE AT MACDONALD ST,Vancouver/UBC,Vancouver,0,0,0,0,0,0,-123.168633,49.248641,002; 025; N22,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,N22,-13711071.179783972,6317157.295345643
14490,50123,WB W KING EDWARD AVE AT PUGET DR,Vancouver/UBC,Vancouver,0,0,0,0,0,0,-123.170432,49.249627,002; 025; N22,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,N22,-13711271.480336439,6317325.504227291
14491,50124,SB QUESNEL DR AT W KING EDWARD AVE,Vancouver/UBC,Vancouver,0,0,0,0,0,0,-123.171914,49.249603,002; N22,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,N22,-13711436.511692036,6317321.397383905
14492,50125,SB QUESNEL DR AT W 27 AVE,Vancouver/UBC,Vancouver,0,0,0,0,0,0,-123.17076,49.248207,002; N22,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,N22,-13711308.002094043,6317083.285327658
14493,50126,SB MACKENZIE ST AT W 29 AVE,Vancouver/UBC,Vancouver,0,0,0,0,0,0,-123.170308,49.245848,002; N22,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,N22,-13711257.693772215,6316681.042733503
14494,50127,SB MACKENZIE ST AT W 31 AVE,Vancouver/UBC,Vancouver,0,0,0,0,0,0,-123.170323,49.243935,002; N22,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,N22,-13711259.354823617,6316354.802335138
14495,50128,SB MACKENZIE ST AT W 33 AVE,Vancouver/UBC,Vancouver,0,0,0,0,6,0,-123.170345,49.241997,002; N22,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,N22,-13711261.847466389,6316024.362387944
14496,50129,SB MACKENZIE ST AT W 35 AVE,Vancouver/UBC,Vancouver,0,0,0,0,0,0,-123.170352,49.240126,002; N22,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,N22,-13711262.594683146,6315705.37766276
14497,50130,SB MACKENZIE ST AT W 37 AVE,Vancouver/UBC,Vancouver,0,0,0,0,0,0,-123.170377,49.238254,002; N22,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,N22,-13711265.37222394,6315386.182551716
14498,50131,SB MACKENZIE ST AT W 39 AVE,Vancouver/UBC,Vancouver,0,0,0,0,0,0,-123.170382,49.236401,002; N22,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,N22,-13711265.928790191,6315070.234209705
14499,50293,WB W 41 AVE AT MACKENZIE ST,Vancouver/UBC,Vancouver,0,0,0,0,0,0,-123.170795,49.234819,002; 041; N22,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,N22,-13711311.896483237,6314800.507988516
14500,50294,WB W 41 AVE AT CARNARVON ST,Vancouver/UBC,Vancouver,0,0,0,0,0,0,-123.173797,49.23482,002; 041; 043; 480; N22,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,N22,-13711646.074066117,6314800.709227334
14501,50295,WB W 41 AVE AT BALACLAVA ST,Vancouver/UBC,Vancouver,0,0,0,0,0,0,-123.17724,49.234827,002; 041; N22,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,N22,-13712029.312354464,6314801.895382318
14502,50296,WB W 41 AVE AT BLENHEIM ST,Vancouver/UBC,Vancouver,0,0,0,0,0,0,-123.179103,49.234831,002; 041; N22,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,N22,-13712236.747035922,6314802.570878792
14503,50297,WB W 41 AVE AT COLLINGWOOD ST,Vancouver/UBC,Vancouver,0,0,0,0,0,0,-123.182546,49.234836,002; 041; N22,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,N22,-13712620.067312093,6314803.436969267
14504,50374,EB W 41 AVE AT COLLINGWOOD ST,Vancouver/UBC,Vancouver,0,0,0,0,0,0,-123.181639,49.234687,002; 041; N22,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,N22,-13712519.040851966,6314778.024605941
14505,50375,EB W 41 AVE AT BLENHEIM ST,Vancouver/UBC,Vancouver,0,0,0,0,0,0,-123.178303,49.234696,002; 041; N22,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,N22,-13712147.65160916,6314779.516509146
14506,50377,EB W 41 AVE AT CARNARVON ST,Vancouver/UBC,Vancouver,0,0,0,0,0,0,-123.172505,49.234677,002; 041; 043; 480; N22,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,N22,-13711502.233484738,6314776.264972169
14507,50640,DUNBAR LOOP,Vancouver/UBC,Vancouver,0,0,7,0,7,0,-123.18575,49.234593,002; 007; 032; 041; 049; N22,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,N22,-13712976.68428983,6314761.948797282
14508,50976,EB W GEORGIA ST AT GRANVILLE ST,Vancouver/UBC,Vancouver,0,9,9,9,18,7,-123.118529,49.28264,240; 241; 242; 246; 247; 250; 253; 254; 257; N15; N19; N20; N22; N24; N35; N8,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,N22,-13705493.719270218,6322957.212170339
14509,51259,NB MACKENZIE ST AT W 38 AVE,Vancouver/UBC,Vancouver,0,0,0,0,0,0,-123.170182,49.237919,002; N22,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,N22,-13711243.61731551,6315329.089390913
14510,51260,NB MACKENZIE ST AT W 36 AVE,Vancouver/UBC,Vancouver,0,0,0,0,0,0,-123.170167,49.239815,002; N22,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,N22,-13711242.043992136,6315652.34087765
14511,51261,NB MACKENZIE ST AT W 34 AVE,Vancouver/UBC,Vancouver,0,0,0,0,0,0,-123.170144,49.241595,002; N22,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,N22,-13711239.390817942,6315955.824665491
14512,51262,NB MACKENZIE ST AT W 32 AVE,Vancouver/UBC,Vancouver,0,0,0,0,0,0,-123.170137,49.243116,002; N22,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,N22,-13711238.669587452,6316215.204121744
14513,51263,NB MACKENZIE ST AT W 30 AVE,Vancouver/UBC,Vancouver,0,0,0,0,0,0,-123.17011,49.245547,002; N22,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,N22,-13711235.598380044,6316629.767288317
14514,51264,NB MACKENZIE ST AT W 28 AVE,Vancouver/UBC,Vancouver,0,0,0,0,0,0,-123.170103,49.247424,002; N22,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,N22,-13711234.893632954,6316949.774491999
14515,51265,NB QUESNEL DR AT W KING EDWARD AVE,Vancouver/UBC,Vancouver,0,0,0,0,0,0,-123.1717,49.249571,002; N22,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,N22,-13711412.59584558,6317315.834347636
14516,51266,NB MACDONALD ST AT W KING EDWARD AVE,Vancouver/UBC,Vancouver,0,0,0,0,0,0,-123.167771,49.248517,002; N22,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,N22,-13710975.304853499,6317136.23758476
14517,51267,NB MACDONALD ST AT OLIVER CRES,Vancouver/UBC,Vancouver,0,0,0,0,0,0,-123.167732,49.249455,002; N22,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,N22,-13710970.88606231,6317296.079542901
14518,51268,NB MACDONALD ST AT W 24 AVE,Vancouver/UBC,Vancouver,0,0,0,0,0,0,-123.167706,49.251268,002; N22,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,N22,-13710968.024068585,6317605.247830771
14519,51269,NB MACDONALD ST AT W 22 AVE,Vancouver/UBC,Vancouver,0,0,0,0,0,0,-123.167687,49.253089,002; N22,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,N22,-13710965.969582338,6317915.813949674
14520,51270,NB MACDONALD ST AT W 20 AVE,Vancouver/UBC,Vancouver,0,0,0,0,0,0,-123.167662,49.254882,002; N22,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,N22,-13710963.177961722,6318221.7061825255
14521,51271,NB MACDONALD ST AT W 18 AVE,Vancouver/UBC,Vancouver,0,0,0,0,0,0,-123.168016,49.256681,002; N22,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,N22,-13711002.52106053,6318528.436185056
14522,51368,SB MACDONALD ST AT W 4 AVE,Vancouver/UBC,Vancouver,0,0,0,0,0,0,-123.168411,49.268064,002; N22,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,N22,-13711046.524503075,6320470.156044022
14523,60197,SB BURRARD ST AT HARWOOD ST,Vancouver/UBC,Vancouver,0,0,0,0,0,0,-123.131265,49.277837,002; 032; N22,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,N22,-13706911.413943991,6322137.694479141
14524,61759,NB BURRARD ST AT COMOX ST,Vancouver/UBC,Vancouver,0,0,0,0,0,0,-123.126431,49.280758,002; 032; 044; N22,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,N22,-13706373.368300052,6322636.083816006
14525,61809,EB CORNWALL AVE AT TRAFALGAR ST,Vancouver/UBC,Vancouver,0,0,0,0,0,0,-123.163937,49.272658,002; 032; N22,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,N22,-13710548.498305071,6321254.023946873
14526,61917,WB W PENDER ST AT HOWE ST BAY 1,Vancouver/UBC,Vancouver,0,0,0,0,0,0,-123.115432,49.285131,N22; N35; N8,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,N22,-13705148.934916878,6323382.3918438675
14527,50076,EB W PENDER ST AT BURRARD ST,Vancouver/UBC,Vancouver,0,0,0,0,0,0,-123.117245,49.286121,005; 019; 022; 032; 209; 210; 211; 214; N24,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,N24,-13705350.718761412,6323551.2684801025
14528,50077,EB W PENDER ST AT GRANVILLE ST,Vancouver/UBC,Vancouver,0,8,9,0,0,0,-123.115231,49.284791,005; 019; 022; 044; 209; 210; 211; 214; N24,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,N24,-13705126.562551282,6323324.319675471
14529,50078,EB W PENDER ST AT SEYMOUR ST,Vancouver/UBC,Vancouver,6,19,0,0,0,0,-123.113589,49.283753,005; 014; 017; 019; 022; 209; 210; 211; 214; N15; N19; N24,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,N24,-13704943.756522024,6323147.170325465
14530,50079,EB W PENDER ST AT RICHARDS ST,Vancouver/UBC,Vancouver,0,7,0,0,0,0,-123.112358,49.282963,005; 014; 017; 019; 022; N15; N19; N24,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,N24,-13704806.7041762,6323012.291783812
14531,50080,EB W PENDER ST AT HAMILTON ST,Vancouver/UBC,Vancouver,5,8,0,0,0,0,-123.110618,49.281799,005; 017; 019; 022; N15; N19; N24,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,N24,-13704613.003867006,6322813.741673089
14532,50081,SB CAMBIE ST AT DUNSMUIR ST,Vancouver/UBC,Vancouver,0,6,0,0,0,0,-123.111146,49.280808,005; 006; N15; N24,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,N24,-13704671.783835895,6322644.669054783
14533,50096,WB W PENDER ST AT GRANVILLE ST,Vancouver/UBC,Vancouver,0,0,0,0,0,36,-123.114596,49.284575,004; 005; 007; 010; 019; 022; 209; 210; 211; 214; N19; N22; N24,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,N24,-13705055.909511354,6323287.5254668
14534,50972,EB W GEORGIA ST AT DENMAN ST,Vancouver/UBC,Vancouver,0,0,0,0,0,0,-123.133397,49.292217,019; 240; 241; 242; 246; 247; 250; 253; 254; 257; N24,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,N24,-13707148.719942555,6324591.6863524895
14535,50973,EB W GEORGIA ST AT BROUGHTON ST,Vancouver/UBC,Vancouver,0,0,0,0,0,0,-123.127919,49.288694,240; 241; 242; 246; 247; 250; 253; 254; N24,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,N24,-13706538.959808484,6323990.361029263
14536,50974,EB W GEORGIA ST AT BUTE ST,Vancouver/UBC,Vancouver,0,0,0,0,0,0,-123.124885,49.286717,240; 241; 242; 246; 247; 250; 253; 254; N24,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,N24,-13706201.168815799,6323653.065271344
14537,50975,EB W GEORGIA ST AT BURRARD ST-,Vancouver/UBC,Vancouver,0,0,0,0,0,11,-123.120872,49.284132,240; 241; 242; 246; 247; 250; 253; 254; N24,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,N24,-13705754.496760394,6323211.847910002
14538,50976,EB W GEORGIA ST AT GRANVILLE ST,Vancouver/UBC,Vancouver,0,0,0,0,12,19,-123.118529,49.28264,240; 241; 242; 246; 247; 250; 253; 254; 257; N15; N19; N20; N22; N24; N35; N8,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,N24,-13705493.719270218,6322957.212170339
14539,51474,WB W GEORGIA ST AT CARDERO ST,Vancouver/UBC,Vancouver,0,0,0,0,0,0,-123.130883,49.290935,019; 240; 241; 242; 246; 247; 250; 253; 254; N24,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,N24,-13706868.89072871,6324372.885647303
14540,51475,WB W GEORGIA ST AT DENMAN ST,Vancouver/UBC,Vancouver,0,6,11,0,6,0,-123.134018,49.292951,019; 240; 241; 242; 246; 247; 250; 253; 254; 257; N24,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,N24,-13707217.934445439,6324717.015376866
14613,54444,WB W GEORGIA ST AT HOMER ST,Vancouver/UBC,Vancouver,11,15,37,0,0,0,-123.1155,49.280922,240; 241; 242; 246; 247; N24,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,N24,-13705156.441298975,6322663.988579351
14614,54446,WB W GEORGIA ST AT BURRARD ST-,Vancouver/UBC,Vancouver,14,26,19,0,0,0,-123.121449,49.284777,240; 241; 242; 246; 247; N24,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,N24,-13705818.757962456,6323321.845081836
14615,54447,WB W GEORGIA ST AT BUTE ST-,Vancouver/UBC,Vancouver,0,8,0,0,0,0,-123.125567,49.287432,240; 241; 242; 246; 247; N24,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,N24,-13706277.105120644,6323774.984317081
14616,54448,WB W GEORGIA ST AT BROUGHTON ST,Vancouver/UBC,Vancouver,0,0,0,0,0,0,-123.128526,49.289356,240; 241; 242; 246; 247; 250; 253; 254; N24,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,N24,-13706606.529025482,6324103.393334124
14619,58254,EB W GEORGIA ST AT BIDWELL ST,Vancouver/UBC,Vancouver,0,0,0,0,0,6,-123.131834,49.291212,240; 241; 242; 246; 247; 250; 253; 254; N24,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,N24,-13706974.785038805,6324420.162822167
14621,58722,EB W GEORGIA ST AT GILFORD ST,Vancouver/UBC,Vancouver,0,0,0,0,0,0,-123.135601,49.293655,019; 240; 241; 242; 246; 247; 250; 253; 254; N24,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,N24,-13707394.10928631,6324837.064166911
14624,59832,SB HOWE ST AT DUNSMUIR ST BAY 3,Vancouver/UBC,Vancouver,0,12,8,0,0,0,-123.117067,49.284576,N15; N19; N20; N24,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,N24,-13705330.979869062,6323287.641524962
14625,61031,WB W GEORGIA ST AT GRANVILLE ST,Vancouver/UBC,Vancouver,39,115,48,0,0,6,-123.118524,49.282879,240; 241; 242; 246; 247; N10; N17; N24; N9,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,N24,-13705493.147942001,6322998.069801711
14629,50185,WB E HASTINGS ST AT MAIN ST,Vancouver/UBC,Vancouver,0,0,0,14,25,12,-123.1003,49.28144,003; 008; N20; N35; N8,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,N35,-13703464.460190803,6322752.436962091
14630,50186,WB W HASTINGS ST AT CARRALL ST,Vancouver/UBC,Vancouver,0,8,0,5,9,0,-123.105366,49.281733,003; 008; 014; 016; 020; N20; N35; N8,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,N35,-13704028.389586564,6322802.478951362
14631,50187,WB W HASTINGS ST AT ABBOTT ST,Vancouver/UBC,Vancouver,0,0,0,5,0,6,-123.108043,49.282221,003; 008; 014; 016; 020; N20; N35; N8,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,N35,-13704326.426779542,6322885.726920782
14632,50188,WB W HASTINGS ST AT HAMILTON ST,Vancouver/UBC,Vancouver,0,0,0,7,12,0,-123.110279,49.283085,003; 008; 014; 016; 020; N20; N35; N8,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,N35,-13704575.316521898,6323033.127790896
14633,50499,WB E HASTINGS ST AT COMMERCIAL DR,Vancouver/UBC,Vancouver,0,0,0,0,0,0,-123.071174,49.281362,014; 016; 020; 095; N20; N35,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,N35,-13700222.113168195,6322739.21922892
14634,50500,WB E HASTINGS ST AT MCLEAN DR,Vancouver/UBC,Vancouver,0,0,0,0,0,0,-123.074606,49.281378,014; 016; 020; N20; N35,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,N35,-13700604.219313478,6322741.904292243
14635,50501,WB E HASTINGS ST AT CLARK DR,Vancouver/UBC,Vancouver,0,6,0,0,0,0,-123.077888,49.281445,014; 016; 020; N20; N35,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,N35,-13700969.496554848,6322753.269706317
14636,50502,WB E HASTINGS ST AT GLEN DR,Vancouver/UBC,Vancouver,0,0,0,0,0,0,-123.081789,49.281111,014; 016; 020; N20; N35,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,N35,-13701403.789278278,6322696.3791504465
14637,50503,WB E HASTINGS ST AT CAMPBELL AVE,Vancouver/UBC,Vancouver,0,0,0,0,0,0,-123.085249,49.281155,014; 016; 020; N20; N35,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,N35,-13701788.922216073,6322703.895868047
14638,50504,WB E HASTINGS ST AT HAWKS AVE,Vancouver/UBC,Vancouver,0,0,0,0,0,0,-123.087667,49.2812,014; 016; 020; N20; N35,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,N35,-13702058.08787911,6322711.535212691
14639,50505,WB E HASTINGS ST AT PRINCESS AVE,Vancouver/UBC,Vancouver,0,0,0,0,0,0,-123.092019,49.281282,014; 016; 020; N20; N35,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,N35,-13702542.601939531,6322725.4877667995
14640,50506,WB E HASTINGS ST AT JACKSON AVE,Vancouver/UBC,Vancouver,0,0,0,0,0,0,-123.093904,49.281321,014; 016; 020; N20; N35,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,N35,-13702752.397578442,6322732.121068022
14641,50507,WB E HASTINGS ST AT DUNLEVY AVE,Vancouver/UBC,Vancouver,0,6,0,0,8,0,-123.095847,49.281356,014; 016; 020; N20; N35,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,N35,-13702968.726917738,6322738.172879041
14642,50730,WB E HASTINGS ST AT NANAIMO ST,Vancouver/UBC,Vancouver,9,8,7,0,0,0,-123.057254,49.281242,014; 016; 095; N35,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,N35,-13698672.613500418,6322718.636833532
14643,50731,WB E HASTINGS ST AT TEMPLETON DR,Vancouver/UBC,Vancouver,0,0,0,0,0,0,-123.060231,49.28126,014; 016; N35,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,N35,-13699003.933499774,6322721.674182811
14644,50733,WB E HASTINGS ST AT VICTORIA DR,Vancouver/UBC,Vancouver,0,0,0,0,0,0,-123.066124,49.281297,014; 016; N35,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,N35,-13699659.943955917,6322728.042409463
